c5	remark
19991110030989A	(.19) ON NOVEMBER 10, 1999, AT 1130 CENTRAL STANDARD TIME, A BELLANCA 8GCBC, N55035, VEERED OFF THE RUNWAY  AND COLLIDED WITH AN ADJACENT DITCH AT THE LONGWOOD AIRPORT IN HOLLANDALE, MISSISSIPPI. THE INSTRUCTIONAL FLIGHT WAS OPERATED BY LONGWOOD FLYING SERVICE, UNDER THE PROVISIONS OF TITLE 14 CFR PART 91 WITH NO FLIGHT PLAN FILED. VISUAL WEATHER CONDITIONS PREVAILED AT THE TIME OF THE ACCIDENT. THE AIRPLANE SUSTAINED SUBSTANTIAL DAMAGE. THE CERTIFIED FLIGHT INSTRUCTOR AND THE STUDENT PILOT WERE NOT INJURED. THE FLIGHT DEPARTED THE LONGWOOD AIRPORT, A PRIVATE AIRPORT, IN HOLLANDALE, MISSISSIPPI, AT 1000. REPORTEDLY, THE AIRPLANE HAD TOUCHED DOWN ON RUNWAY 26 AND WAS ON LANDING ROLL-OUT WHEN IT VEERED OFF THE RUNWAY AND COLLIDED WITH A DITCH.                                                                         (.4)AFTER SEVERAL TAKEOFFS AND LANDINGS AT THE MUNICIPAL AIRPORT, THEY RETURNED TO THE PRIVATE AIRPORT. UPON ARRIVING, THE PILOT ESTABLISHED AN APPROACH FOR A WHEEL LANDING ON THE NORTH RUNWAY. DURING THE TOUCHDOWN PHASE OF THE WHEEL LANDING, THE AIRPLANE BOUNCED. ACCORDING THE CERTIFIED FLIGHT INSTRUCTOR, 'I ATTEMPTED TO RECOVER THE AIRPLANE, BUT HE ,THE STUDENT PILOT, DI D NOT RELINQUISH THE CONTROLS.' THE AIRPLANE VEERED OFF THE EASTERN EDGE OF THE RUNWAY AND COLLIDED WITH A DITCH. NO MECHANICAL PROBLEMS WITH THE AIRPLANE WERE REPORTED BY THE PILOTS.                                         (-23)DURING LANDING ROLL OUT THE STUDENT FAILED TO RELEASE THE CONTROLS TO THE INSTRUCTOR DUE TO GUST OF WIND.  AIRCRAFT RAN OFF EDGE OF RUNWAY AND INTO DITCH CAUSING SUBSTAINTIAL DAMAGE TO AIRCRAFT.  NO INJURIES TO STUDENT OR INSTRUCTOR.
19980513019439I	REPORTED FLAT TIRE LANDING. TAXIED OFF RUNWAY. REMOVED AND REPLACED TIRE PER MECHANIC.
19951207043079I	NARRATIVE: AIRCRAFT DEPARTED ROC ON RUNWAY 28 AT 1930L. AFTER TAKE-OFF, THE PILOT SELECTED GEAR UP BUT THE GEAR WAS STUCK IN DOWN POSITION. ONE INDICATOR LIGHT SHOWED THE NOSE GEAR WAS NOT UP AND LOCKED. THE SECOND REDUNDANT INDICATOR LIGHT SHOWED THE NOSE GEAR AS NORMAL. AIRCRAFT RETURNED TO ROC IMMEDIATELY AND LANDED WITH NO FURTHER INCIDENT. CONTINENTAL EXPRESS DISPATCHED MECHANICS TO ROC FOR REPAIRS. THEY ADJUSTED THE NOSE LANDING GEAR UPLOCK; THEN PERFORMED A GEAR RETRACTION, AND THE OPERATIONAL CHECK WAS GOOD. THIS INCIDENT IS CONSIDERED CLOSED.
19960207030589I	NARRATIVE: ON FEBRUARY 7, 1996, MR. CALKINS DEPARTED FROM RIO LINDA AIRPORT WITH ONE PASSENGER ON IFR FLIGHT TO YUBA COUNTY AIRPORT. THE PILOT STATED THE FLIGHT WAS INITIATED FOR TRAINING PURPOSE. DURING LANDING THE PILOT FAILED TO SELECT THE LANDING GEAR DOWN AND LANDED GEAR UP. THE AIRCRAFT SUSTAINED MINOR DAMAGE TO THE PROPELLER AND NOSE GEAR. NEITHER THE PILOT NOR THE PASSENGER WERE INJURED.
19991014029169I	(-23) ON OCTOBER 14, 1999, AT 1705, A CESSNA T210K, N1450C, ^PRIVACY DATA OMITTED^ DURING TAKEOFF THE PILOT NOTICED THE LANDING GEAR COULD NOT BE RAISED.  HE THEN TRIED TO LOWER THE LANDING GEAR TO A SECURED POSITION.  THE NOSE GEAR LOCKED IN THE DOWN POSITION, BUT THE MAIN GEAR DID NOT.  THE AIRCRAFT WAS LANDED IN THE GRASS AT THE AIRPORT.  THERE WAS NO FLIGHT PLAN FILED AND THE WEATHER WAS VFR AT THE TIME OF THE INCIDENT.  THERE WERE NO INJURIES TO THE PILOT AND THE AIRCRAFT SUSTAINED MINOR DAMAGE.  THE PILOT HELD COMMERCIAL PILOT CERTIFICATE.  THE FLIGHT ORIGINATED AT BROWNWOOD, TX ON OCTOBER 14, 1999.
19971209043019I	NARRATIVE: LANDING WAS ATTEMPTED ON RUNWAY 35 AT F54 WITH RECORDED WINDS OF 250-260 DEGREES AT 32-40 KTS. (PILOT REPORTED WINDS AS 280 DEGREES AT 29-45 KTS.) AIRCRAFT TOUCHED DOWN BUT BECAME AIRBORNE AGAIN. DURING ATTEMPTED GO AROUND FROM THE REJECTED LANDING, THE PILOT LOST DIRECTIONAL CONTROL AND DEPARTED RUNWAY. AIRCRAFT SUSTAINED MINOR DAMAGE TO RIGHT LANDING GEAR AND LEFT WING TIP. AIRCRAFT WAS OPERATED IN CROSSWIND CONDITIONS WHICH EXCEEDED THE DEMONSTRATED CAPABILITY OF THE AIRCRAFT.
19970604019379I	ON LAST LANDING SWERVED. OVER CORRECTED. LOST CONTROL. RAN OFF RUNWAY. DAMAGED PROP.
19950131000959A	TRIED DEPART TALL GRASS STRIP DOWNWING. UNABLE ACCELERATE. ABORTED LATE. RAN OFF END INTO DITCH AND TREES.
19970819028189I	LANDED ON NOSE GER. WHEELBARRELD. NOSE GEAR COLLAPSED.
19990912028679I	(-23) ON A FLIGHT FROM BRODHEAD, WISCONSIN, TO MONTICELLO, IOWA, THE CLOUD COVER WAS DESCENDING AND THE PILOT CHOSE TO MAKE AN EMERGENCY LANDING IN A HAY FIELD. THE PILOT HAD OPPORTUNITY TO RETURN TO AN AIRPORT BEFORE GETTING INTO A SITUATION IN WHICH HE HAD TO PERFORM AN EMERGENCY LANDING BECAUSE OF DIMINISHING WEATHER CONDITIONS.  AFTER LANDING IN A FIELD THE PILOT HIT A FENCE POST AND CAUSED DAMAGE TO THE ENGINE COWLING AND LANDING GEAR.  THE PILOT AND PASSENGER RECEIVED NO INJURIES.  THIS INCIDENT IS CONSIDERED CLOSED WITH THIS REPORT.
19980224003879A	BLOWN OVER TURNING OFF ACTIVE RUNWAY. SEVERE EXCESSIVE SURFACE WIND. SHOULD HAVE ASKED FOR WING WALKERS. (.4)ON FEBRUARY 24, 1998, AT 2100 CENTRAL DAYLIGHT TIME, A CESSNA 172D, AIRPLANE, N2526U, WAS SUBSTANTIALLY DAMAGED FOLLOWING A LOSS OF CONTROL WHILE TAXING AT THE EL PASO INTERNATIONAL AIRPORT, EL PASO, TEXAS.  THE PRIVATE, INSTRUMENT RATED PILOT AND THE PASSENGER WE RE NOT INJURED.  VISUAL METEOROLOGICAL CONDITIONS PREVAILED FOR THE TITLE 14 CFR PART 91 PERSONAL FLIGHT.  THE FLIGHT ORIGINATED FROM THE FORT STOCKTON-PECOS COUNTY AIRPORT, FORT STOCKTON, TEXAS, APPROXIMATELY 1715. AND NO FLIGHT PLAN WAS FILED.  THE PILOT REPORTED TO THE FAA INSPECTOR THAT HE LANDED THE AIRPLANE ON RUNWAY 24.  WHILE EXITING FROM THE ACTIVE RUNWAY ONTO THE TAXIWAY, DURING HIGH WIND CONDITIONS, THE AIRCRAFT WAS "LIFTED OFF THE GROUND AND FLIPPED OVER." THE AIRPLANE CAME TO REST INVERTED ON THE TAXIWAY.  THE WINDS AT THE TIME OF THE ACCIDENT WERE REPORTED FROM 240 DEGREES, AT 46 KNOTS, WITH GUSTS TO 51 KNOTS.  THE FAA INSPECTOR WHO EXAMINED THE AIRPLANE AT THE SITE REPORTED THAT BOTH WING TIPS WERE CURLED.  HE ALSO OBSERVED THAT THE PROPELLER BLADES WERE BENT.  ATTEMPTS TO OBTAIN A COMPLETED COPY OF THE PILOT/OPERATOR AIRCRAFT ACCIDENT REPORT (NTSB FORM 6120.1/2), FROM THE PILOT, WHO WAS REPORTED TO HAVE RETURNED TO HIS HOMELAND IN GERMANY, WERE UNSUCCESSFUL.                                                              (-23) ON FEBRUARY 24, 1998, AT APPROXIMATELY 2100 CENTRAL DAYLIGHT TIME, A CESSNA 172D, N2526U, LANDED ON RUNWAY 24 IN EL PASO, TX. THE WINDS AT THE TIME OF THE LANDING WERE 240 DEGREES AT 46 KNOTS WITH GUST TO 51 KNOTS. AS THE AIRCRAFT TURNED TO TAXIED CLEAR OF THE RUNWAY THE WINDS ROCKED UNCONTROLLABLY RIGHT AND LEFT CAUSING BOTH WING TIPS AND PROPELLER TIPS TO STRIKE THE PAVEMENT. SUBSTANTIAL DAMAGE RESULTED TO THE OUTBOARD TWO FEET OF EACH WING AS WELL AS THE PROPELLER TIPS. THE PILOT IN COMMAND IS A GERMAN NATIONAL WITH A US PRIVATE PILOT BASED ON HIS GERMAN CERTIFICATE. THERE WERE NO INJURIES.
19980228005959A	(-23) BOUNCED. COLLAPSED NOSE GEAR ON LANDING.  FIRST SOLO.               (.4)DURING THE PILOT'S FIRST SUPERVISED LANDING, THE AIRPLANE BOUNCED THREE TIMES, AND THEN THE NOSE OF THE AIRPLANE CONTACTED THE RUNWAY.  THE PILOT REPORTED THAT THE WEATHER WAS NOT A FACTOR, AND THAT THERE WAS NO MECHANICAL MALFUNCTION WITH THE AIRPLANE.
19980808020089I	GEAR UP LANDING. PILOT ERROR.
19950807040719I	NARRATIVE: DURING TAKE-OFF ROLL, APPROX. 40 KTS, THE NOSE LANDING GEAR COLLAPSED. ENGINE WAS SHUTDOWN AND SECURED. DAMAGE CONSISTED OF PROP AND NLG DOORS. ENGINE AND PROP REPLACED. NLG DOORS REMOVED AND AIRCRAFT ISSUED FERRY PERMIT TO RETURN TO SCOTTSDALE AIRPORT. SUBSEQUENT INVESTIGATION REVEALED CRACKED NOSE LANDING GEAR ACTUATOR AND CRACKED MAIN LANDING GEAR PITOT ASSEMBLY. M OR D REPORTS SUBMITTED. ^PRIVACY DATA OMITTED^
19950709017189A	OVER GROSS WEIGHT. FAILED TO CLEAR POWER LINE A MILE AND HALF FROM AIRPORT. DOWNED WIRES IGNITED A GRASS FIRE.
19990320002259A	ACFT CRASHED UNDER UNKNOWN CIRCUMSTANCES IN THE CAJON PASS AND WAS DESTROYED. THE 2 POB SUFFERED FATAL INJURIES. (.19) ON MARCH 20, 1999, ABOUT 0930 HOURS PACIFIC STANDARD TIME, A PIPER PA-28-161, N2529W, WAS DESTROYED DURING COLLISION WITH MOUNTAINOUS TERRAIN IN A MOUNTAIN PASS (CAJON PASS) NEAR LYTLE CREEK, CALIFORNIA. THE PRIVATE PILOT AND THE PASSENGER, WHO HOLDS A STUDENT CERTIFICATE, BOTH RECEIVED FATAL INJURIES. THE FLIGHT WAS OPERATED BY AERODROME AIRCRAFT RENTAL, REDLANDS, CALIFORNIA, UNDER 14 CFR PART 91, AND WAS RENTED BY THE PILOT. NO FLIGHT PLAN WAS FILED. ACCORDING TO WITNESSES, INSTRUMENT METEOROLOGICAL CONDITIONS PREVAILED IN THE AREA ABOUT THE TIME OF THE ACCIDENT. THE FLIGHT ORIGINATED AT REDLANDS ABOUT 0915 AND WAS DESTINED FOR AGUA DULCE, CALIFORNIA. ACCORDING TO THE FEDERAL AVIATION ADMINISTRATION (FAA), THERE WAS NO RECORD OF A PREFLIGHT WEATHER BRIEFING. THE FLIGHT SCHOOL OPERATOR STATED THAT THE WEATHER AT REDLANDS WAS GOOD BUT LOOKED POOR TOWARDS CAJON PASS, WHICH CAN BE SEEN ABOUT 18 MILES FROM THE FLIGHT SCHOOL OFFICE. THE OPERATOR ALSO STATED THAT HE ADVISED THE PILOT TO STAY OVERI-15 AND AWAY FROM CLOUDS. HOWEVER, HE TOLD THE PILOT IF HE WERE TO GET INTO THE CLOUDS HE WAS TO MAKE AN IMMEDIATE 180-DEGREE TURN BACK TO THE AREA THAT WAS CLEAR OF CLOUDS. AT 0942, THE CALIFORNIA HIGHWAY PATROL, SAN BERNARDINO OFFICE, RECEIVED A CELL PHONE CALL FROM A MOTORIST WHO WAS STOPPED ON THE SIDE OF A RAILROAD RIGHT-OF-WAY PHOTOGRAPHING TRAINS. HE REPORTED SEEING AN AIRCRAFT FLY IN AND OUT OF CLOUDS, THEN START A SLIGHT LEFT TURN AND DESCEND ABOUT A 45-DEGREE ANGLE INTO THE MOUNTAIN. HE RETURNED TO HIS CAR AND DIALED 911. SUBSEQUENTLY, HE LED FOREST SERVICE PERSONNEL TO THE SITE. HE ALSO REPORTED FOG AND LOW CLOUDS IN THE AREA. THE WRECKAGE WAS LOCATED ABOUT 22 MILES WEST-NORTHWEST OF THE REDLANDS AIRPORT ABOUT 3,810 FEET MSL. GROUND SCARS AND DISTURBED VEGATATOPM WAS FOUND ON A MAGNETIC BEARING OF 030 DEGREES. THE SAN BERNARDINO COUNTY SHERIFF'S AERO BUREAU WAS NOTIFIED AT 1019 OF THE ACCIDENT AND ATTEMPTED TO ACCESS THE AREA OF THE ACCIDENT BY HELICOPTER BUT WERE UNABLE DUE TO CLOUD COVER. AT 1049, THE AIR SEARCH WAS CALLED OFF PENDING WEATHER IMPROVEMENT.                                                                                                                                                                                              (.4)THE PRIVATE PILOT AND STUDENT PILOT PASSENGER DEPARTED IN VISUAL FLIGHT CONDITIONS FOR A PERSONAL CROSS-COUNTRY FLIGHT TO ANOTHER AIRPORT. THE FLIGHT WAS TO TAKE THEM THROUGH A MOUNTAINOUS PASS THAT WAS OBSERVED FROM THE FLIGHT SCHOOL OFFICE TO BE OBSCURED IN CLOUDS.  THE FLIGHT SCHOOL OPERATOR STATED THAT WHILE FUELING THE AIRPLANE THEY COULD SEE A STORM COMING AND ADVISED THE PILOT TO STAY OVER THE HIGHWAY AND TO AVOID THE CLOUDS.  HE TOLD THE PILOT IF HE INADVERTENTLY GOT INTO THE CLOUDS HE WAS TO MAKE AN IMMEDIATE 180-DEGREE TURN BACK TO WHERE IT WAS CLEAR.  A GROUND WITNESS OBSERVED THE AIRPLANE AT THE BASE OF THE CLOUDS, WHERE IT BANKED LEFT AND FLEW FROM HIS VIEW.  HE SUBSEQUENTLY HEARD AN IMPACT NOISE.  THE WITNESS RELOCATED HIS POSITION AND WAS ABLE TO SEE THE CRASH SITE.  HE HIKED BACK TO HIS VEHICLE AND CALLED AUTHORITIES.                                                  (-23)AT APPROXIMATELY 915 AM ON MARCH 20, 1999, A PIPER PA-28, AIRCRAFT N2529W, DEPARTED RELANDS MUNICIPAL AIRPORT ENROUTE TO AGUA DULCE AIRPORT.  ON BOARD THE AIRCRAFT WAS THE PILOT ^PRIVACY DATA OMIT^, AND A PASSENGER ^PRIVACY DATA OMITTED^.  THERE WAS NO FLIGHT PLAN FILED NOR WAS AN OFFICAL WEATH ER BRIEFING OBTAINED. THIS AIRCRAFT WAS FLYING LOW, WITH A LOW CLOUD COVER OVER THE HILLTOPS.  THIS AIRCRAFT FLEW THROUGH THE CAJON PASS DURING IMC CONDITIONS AND IMPACTED RISING TERRAIN.  THE AIRCRAFT WAS DESTROYED AND THE PILOT AND PASSENGER SUSTAINED FATAL INJURIES.
19950202004539I	NARRATIVE: AIRCRAFT DEPARTED PROVO, UT AND LANDED ON RUNWAY 35, ATA SALT LAKE INTERNATIONAL AIRPORT. ON LANDING ROLLOUT THE PILOT THOUGHT HE WAS RETRACTING THE FLAPS BUT INADVERTENTLY RETRACTED THE LANDING GEAR. THE LANDING GEAR RETRACTED CAUSING DAMAGE TO BOTH PROPELLERS AND ENGINES, LANDING GEAR DOORS AND LANDING GEAR, SOME SCRATCHING ON BELLY SURFACE. NO OTHER DAMAGE OR INJURIES. THIS REPORT IS FINAL AND CLOSED.
19951214045899I	NARRATIVE: ON THURSDAY, 12/14/95, N313LF, A MBB-BK117-A4, OPERATED BY OMNI FLIGHT HELICOPTERS WAS FORCED TO MAKE AN UNSCHEDULED LANDING ON A GRAVEL ROAD NEAR BENNETT, NE. THE CAUSE OF THIS UNSCHEDULED STOP WAS A DECREASING FUEL INDICATION OF THE FEED TANKS. MAINTENANCE INVESTIGATION REVEALED THE PRIMARY FUEL QUANTITY INDICATOR WAS AT FAULT AND THE FUEL QUANTITY INDICATOR, PART NUMBER 117-94054-03, WAS REMOVED AND REPLACED AND THE HELICOPTER WAS RETURNED TO SERVICE. AND SDR IS TO BE SUBMITTED TO ASW-FSDO-05. THIS INCIDENT IS CLOSED WITH THIS REPORT.
19980407013839I	NARRATIVE: ON TAKEOFF ROLL FOR THIS 121 CFR FLIGHT FROM SEA TO IAH THE RIGHT MLG OUTBOARD TIRE TREAD SEPARATED FROM THE MAIN TIRE CARCASS. FLYING TREAD DAMAGED THE FOLLOW UP DOOR AND THE RIGHT INBOARD FLAP. PAST VI THE PILOTS CONTINUED TAKEOFF. AFTER CONSULTATION WITH MX CONTROL AND DISPATCH THE CREW ELECTED TO CONTINUE. WITH NO MALFUNCTIONS INDICATED THE CREW CONTINUED TO IAH. PRIOR TO LANDING CREW BRIEFED F.A. TO PREPARE FOR POSSIBLE EMERGENCY EVACUATION AFTER LANDING. ON LANDING THE RIGHT MLG INBOARD TIRE DEFLATED. A/C STOPPED ON THE RUNWAY W/O FURTHER INCIDENT. THIS REPORT CLOSES THIS INCIDENT.
19960904045199A	FOREST FIRE WATER BUCKET FLIGHT. BEGAN RIGHT SPIN. DUMPED LOAD. AUTOROTATED INTO TREES. LOST TAIL ROTOR EFFECT.
19950505009739A	ENGINE QUIT ON CLIMBOUT. STRUCK TREES AND GROUND TRYING FOR OPEN AREA. FUEL SELECTOR ON EMPTY TANK.
19990613015139I	LEFT MAIN TIRE BLEW ON LANDING, AND LEFT PROP HIT TAXI LIGHT WHEN TAXING OFF OF RUNWAY ONTO TAXIWAY.
19960523011479A	LOST POWER EN ROUTE. OVERRAN ONLY OPEN AREA INTO TREES. NO ENGINE DEFECTS. INDICATES FUEL SYSTEM MISMANAGEMENT. (-23) NO NARRATIVE.
19950820027039A	GROUND LOOPED LANDING. RIGHT MAIN GEAR COLLAPSED. RIGHT WING HIT GROUND. WIND CALM. NO ANOMALIES.
19970920032169I	NARRATIVE: N1921D LANDED GEAR UP AT ROBENS AFB AFTER A SHORT FLIGHT FROM MAKON MUNI. THE PIC, RICHARD K. FISHER, AND SECOND PILOT, PADELIS KRISTALAKES, INSIST THAT THEY FLEW FROM MCN WITH THE LANDING GEAR DOWN AND THAT THE GEAR INDICATED SAFE ON FINAL APPROACH. UPON INSPECTION OF THE AIRCRAFT, THERE WAS NO INDICATION THAT THE LANDING GEAR COLLAPSED ON THE RUNWAY. MR. FISHER'S WRITTEN STATEMENT INDICATES THAT THE LANDING GEAR INDICATED UNSAFE WHEN HE TURNED THE AIRCRAFT POWER BACK ON IN ORDER TO CALL FOR EMERGENCY VEHICLES. MR. KRESTALAKIS WAS FLYING AS A PASSENGER, HOWEVER, HE HOLDS A FLIGHT INSTRUCTOR CERTIFICATE. AIRCRAFT WAS MINOR DAMAGE. ^PRIVACY DATA OMITTED^ CONSIDER THIS INCIDENT CLOSED.
19980809025069A	(-23)ON AUGUST 9, 1998, ABOUT 1125 ADT, N2447P, A WHEEL EQUIPPED PIPER PA-22, CONVERTED TO A TAILWHEEL CONFIGURATION, RECEIVED SUBSTANTIAL DAMAGE WHILE LANDING ON A REMOTE RIDGE, ABOUT 2-MILES EAST OF COPPER CENTER, ALASKA. THE FLIGHT WAS OPERATED UNDER TITLE 14 CFR PART 91 IN VISUAL METEOROLOGICAL CONDITIONS AT THE TIME OF THE ACCIDENT.  THE SOLO PILOT WAS NOT INJURED.  THE FLIGHT DEPARTED A PRIVATE AIRSTRIP NEAR TOSINA, ALASKA AT 1100 ADT.  THE PILOT DROPPED A PASSENGER OFF ON THE RIDGE EARLIER AND RETURNING WITH ADDITIONAL GEAR NEEDED FOR A HUNTING TRIP. DURING THE LANDING ROLLOUT THE MAIN LANDING GEAR ENCOUNTERED A DEEP DEPRESSION IN THE UNEVEN TERRAIN AND NOSED OVER ABRUPTLY.  PILOT COUNSELED ON THE HAZARDS INVOLVED WITH OFF AIRPORT OPERATIONS. (FROM .4)  THE PILOT REPORTED HE WAS LANDING AT AN OFF AIRPORT SITE ON A MOUNTAIN RIDGE.  DURING THE LANDING ROLL, THE AIRPLANE ENCOUNTERED ROUGH/UNEVEN TERRAIN, AND NOSED OVER.
19951223044629I	NARRATIVE: ON 12/23/95, FLIGHT 143AM WAS ENROUTE TO MCI, WHEN THE CREW EXPERIENCED AN UNSAFE NOSE GEAR INDICATION. THE AIRCRAFT LANDED AT MCI WITHOUT INCIDENT. INVESTIGATION REVEALED THE INDICATOR BULBS WERE BURNED OUT. THE BULBS WERE REMOVED AND REPLACED, AND THE AIRCRAFT WAS RETURNED TO SERVICE. THIS INCIDENT IS CONSIDERED CLOSED.
19950521012049A	STALLED MANEUVERING TO REGAIN RUNWAY AFTER OVERSHOOTING. WAS USING AEROBATIC STEEP TURNS. PRACTICE FOR AIR SHOW.
19950311003629A	ON LIFT OFF AIRC RAFT CONTACTED DOLLY AND ROLLED OVER ONTO ITS SIDE. (.4)THE PILOT REPORTED HE WAS ATTEMPTING A TAKEOFF FROM A DOLLY WHEN THE ACCIDENT OCCURRED.  ACCORDING TO THE FAA INSPECTOR  THE PILOT REPORTED THAT DURING INITIAL LIFTOFF, WHEN HE APPLIED THE COLLECTIVE AND RAISED THE HELICOPTER TO HOVER, THE ROTOR RPM BLED OFF AND THE HELICOPTER SETTLED BACK ON THE DOLLY.  HE FURTHER STATED THAT WHEN HE TRIED TO LIFT OFF AGAIN, THE HELICOPTER ROLLED OVER.  THE FAA EXAMINED THE AIRCRAFT AFTER THE ACCIDENT AND IT WAS REVEALED THAT THE SKID HOOKED ONTO THE DOLLY AS THE PILOT APPLIED POWER.  THERE WAS NO EVIDENCE OF MECHANICAL MALFUNCTION NOTED.
19990611018289I	(-5)THE PILOT STATED TO AN FAA AIRWORTHINESS INSPECTOR, THAT AFTER THE LANDING THE AIRCRAFT ONTO RUNWAY 31R AND DURING THE ROLLOUT, HE INADVERTENTLY PLACED THE GEAR HANDLE SWITCH IN THE UP POSITION INSTEAD OF SELECTING THE FLAP SWITCH TO THE UP POSITION. THE NOSE GEAR OF THE AIRCRAFT THEN RETRACTED.
19991027038369I	MR. SHAW DEPARTED BJC AFTER CHECKING THE LOCAL WEATHER AND FLEW TO FORT COLLINS-LOVELAND AIRPROT TO PRATICE INSTRUMENT APPROACHES. THE WIND AT THE FNL AIRPROT WAS VERY STRONG AND AFTER SEVERAL APPROACHES HE DECIDED TO RETURN TO BJC AIRPROT.  UPON ARRIVING AT BJC THE WINDS HAD PICKED UP AND WAS VERY GUSTY.  MR. SHAW MADE SEVERAL ATTEMPTS AT LANDING ON THE ACTIVE RUNWAY BUT THE WIND WAS EXCEEDING THE AIRCRAFT'S LIMITS, HE REQUESTED TO LAND ON RUNWAY 02 AND WAS INFORMED THAT IT WAS CLOSED.  MR.SHAW WAS GOING TO TRY THE ERIE TRI-COUNTY AIRPORT BUT WAS INFORMED BY ANOTHER PILOT THAT ERIE AIPORT HAD HIGH WINDS ALSO AND THE OTHER PILOT HAD RETURN TO BJC.  AT THIS POINT MR.SHAW EXERCISED HIS QUTHORITY AS PILOT IN COMMAND AND INFORMAED THE TOWER THAT HE WAS GOING TO LAND ON RUNWAY 02.  MR.SHAW DECLARED AN EMERGENCY WHEN HE EXERCISED HIS AUTHORITY AS PILOT IN COMMAND.  THIS INSPECTOR HAS CONFERRED WITH THE SPM AND RECOMMEND THAT MR.SHAW BE GIVEN COUNSELING IN THE AREA OF EMERGENCIES AND AUTHORITY OF PILOT IN COMMAND.
19990308016939I	(-5)DURING FLIGHT TEST ADMINISTERED BY PILOT EXAMINER, PILOT SUFFERED A HEART ATTACK. PILOT WAS PRONOUNCED DEAD AT HOSPITAL.  MR. SMALKOSKI, WAS BEING ADMINISTERED A TYPE RATING FLIGHT TEST CONDUCTED BY A DESIGNTOR PILOT EXAMINER.  MR. HUDSON ACTING AS SAFETY PILOT AND REQUIRED CREWMEMBER IN THE RIGHT SEAT.  DURING INFLIGHT MANUVERS TESTING MR. SMALKOSKI, REQUESTED MR. HUDSON TAKE OVER THE AIRCRAFT.  PILOT EXAMINER MR. JAMES J. URCINOLE, OCCUPYING THE JUMP SEAT STATED THAT, IT APPEARED MR. SMALKOSKI HAD SUFFERED A HEART ATTACK, FLIGHT WAS TERMINATED AT MLB FL.
19950611020479A	LOST POWER EN ROUTE TO SPRAY SIGHT. STRUCK A DITCH LANDING. NOSED OVER LOOSE CYLINDER ADJUSTING SCREW. VALVE STUCK.
19960411006849A	SELECTED FUEL TANK WITH UNKNOWN FUEL QUANITY. LOST POWER ON TAKEOFF. STRUCK TREE LANDING. OTHER TANK WAS FULL.
19980830047119A	(-23) TRAINING FLIGHT DEPARTED 3F9, FLEW TO TYLER POUNDS AIRPORT. THE STUDENT PILOT RECEIVED TRAINING IN TAKEOFFS AND LANDINGS. THE INSTRUCTOR STATED THE STUDENT WAS OVERSHOOTING HIS LANDINGS. AFTER 7-8 TOUCH AND GO'S, THE LFIGHT RETURNED TO 3F9. ON FINAL APPROACH TO RUNWAY 17, THE INSTRUCTOR ALLOWED THE STUDENT PILOT TO DESCEND TO A LOWER THAT NORMAL APPROACH ANGLE. UPON RECOGNITION OF THE SITUATION, THE INSTRUCTOR PILOT STATED HE WAS UNABLE TO RECOVER THE AIRPLANE BEFORE STRIKING A STEEL FENCE POST APPROXIMATELY 75 FEET FROM THE APPROACH END OF THE RUNWAY AND A TIN PROP BLAST BARRIER AT THE END OF THE RUNWAY. ADDITIONAL AIRCRAFT DAMAGE WAS SUSTAINED UPON LANDING.
19960512037011A	TAXIING TO RUNWAY OVER TOOK N6WR THAT WAS AHEAD ON SAME TAXIWAY. COULDN'T SEE MIDGET. HIS PROP CHEWED UP HOMEBUILT.
19960116003109I	NARRATIVE: PILOT STATES THAT HE MOVED LANDING GEAR CONTROL TO "DOWN" POSITION AND LANDING GEAR DID NOT RESPOND. PILOT ALSO STATED THAT LANDING GEAR WARNING SYSTEM DID NOT WORK. PILOT CONTINUED LANDING WITH LANDING GEAR RETRACTED. FLIGHT WAS OTHER WISE NORMAL PILOT HAD CLEARANCE TO LAND RUNWAY 2L PDK. SUBSEQUENT CK OF LANDING GEAR SYS. REVEALED NORMAL OPERATION. MR. ROBERT RASMUSSEN UNDERWENT A SUCCESSFUL RE-EXAMINATION GIVEN BY INSPECTOR FRANCIS M. DEJOSEPH ON 1/24/96.
