c5	remark
20160404007029I	FROM PILOTS STATEMENT:  TRAVELING FROM BZN TO MYNN..  FAMILY ON BOARD: WIFE AND 3 YEAR PLUS SAFETY PILOT. ON ARRIVAL INTO KUTA WE NOTED A LARGE FLOCK OF BIRDS TO THE RIGHT OF THE AIRCRAFT AT APPROX 2000FT, IN CLOSE PROXIMITY TO THE AIRCRAFT.  QUICK TURN, REFUEL. DEPARTED RUNWAY 17, OUTBOUND DEPARTURE TRACK WAS APPROX 125DEGREES. MADE LEFT TURN AT 600 FT OR SO. SPEED 180 (I LIKE TO KEEP SPEED ON DEPARTURE AT 180KTS, DUE TO BIRDS AND OTHER AC). IN THE LEFT TURN, FLOCK CAME FROM THE LEFT, 4 STRIKES, 1: PILOT WINDSHIELD, 2: LEFT LEADING EDGE, 3: LEFT TAILPLANE, 4: LEFT ENGINE NACELLE. AIRCRAFT POWER UNAFFECTED ON RHS, LEFT HAND SIDE UNSTABLE BUT FINE (HIGHER ITT). AC HANDLING NORMAL. CONTINUED THE TURN TO A LEFT DOWNWIND LEG, CO PILOT HANDLED RADIO. NORMAL PATTERN, NORMAL LANDING.   ON INSPECTION, NO DAMAGE TO ANY AREA ACCEPT LHS NACELLE, CHECKED INSIDE NACELLE (LOCAL ENGINEERS PRESENT), FEATHERS INSIDE LHS NACELLE, WASHED ENGINE WITH FRESH WATER AND COMPRESSED AIR. T2 PROBE IS RIGHT WHERE THE INLACE WAS, PROBE APPEARED NOT TO BE DAMAGED. PREFLIGHT ECU CHECK OKAY. CONDUCTED ENGINE RUN, ENGINE UNSTABLE (HIGH ITT), SHUTDOWN, REWASHED TRIED AGAIN, SAME RESULT. SUSPECT T2 DAMAGE CAUSING BAD DATA TO ECU.  IIC INSPECTED AIRCRAFT, DAMAGE IS ISOLATED TO LEFT ENGINE NACELLE.
20160404021409A	ON APRIL 4, 2016, ABOUT 1610 EASTERN DAYLIGHT TIME, A BELL 206L, N16760, WAS DESTROYED WHEN IT IMPACTED TERRAIN WHILE MANEUVERING IN PIGEON FORGE, TENNESSEE.  THE HELICOPTER WAS OPERATED BY GREAT SMOKY MOUNTAIN HELICOPTERS, INC., DOING BUSINESS AS, SMOKY MOUNTAIN HELICOPTERS.  THE COMMERCIAL PILOT AND FOUR PASSENGERS WERE FATALLY INJURED.  VISUAL METEOROLOGICAL CONDITIONS PREVAILED AND NO FLIGHT PLAN HAD BEEN FILED FOR THE FLIGHT THAT DEPARTED SIXTY SIX HELIPORT (6TN3), SEVIERVILLE, TENNESSEE.  THE LOCAL AIR TOUR FLIGHT WAS CONDUCTED UNDER THE PROVISIONS OF TITLE 14 CODE OF FEDERAL REGULATIONS PART 91,  A COMPANY PILOT REPORTED THAT HE FLEW THE HELICOPTER AN ESTIMATED 10 FLIGHTS ON THE MORNING OF THE ACCIDENT, AND BEFORE THE ACCIDENT PILOT BEGAN FLYING SOMETIME BETWEEN 1300 AND 1400.  THE ACCIDENT PILOT PERFORMED 4 FLIGHTS IN THE HELICOPTER AND THEN SHUT IT DOWN WHILE WAITING FOR ADDITIONAL CUSTOMERS.  THE ACCIDENT PILOT SUBSEQUENTLY RESTARTED THE HELICOPTER, AND COMPLETED A 4 MINUTE FLIGHT BEFORE DEPARTING ON THE ACCIDENT FLIGHT, WHICH WAS SCHEDULED TO LAST BETWEEN 7 AND 8 MINUTES.  HE FURTHER STATED THAT A CHECK OF THE FUEL LEVEL PRIOR TO DEPARTURE REVEALED IT WAS "JUST BELOW THE 6-INCH LINE," WHICH HE ESTIMATED CORRESPONDED TO ABOUT 300 POUNDS OF FUEL ON BOARD.  THE HELICOPTER INITIALLY IMPACTED TREES NEAR THE TOP OF A RIDGE THAT WAS ABOUT 1,100 FEET MEAN SEA LEVEL (MSL).  THE HELICOPTER CAME TO REST IN A WOODED AREA NEAR THE BOTTOM OF THE RIDGE, ON ITS LEFT SIDE, ON A HEADING OF ABOUT 340 DEGREES MAGNETIC.  TWO LARGE, FRESHLY BROKEN TREES WERE LOCATED ABOUT 100 FEET SOUTH OF THE MAIN WRECKAGE, WHICH WAS MOSTLY CONSUMED BY A POSTCRASH FIRE.  IN ADDITION, THE ENTIRE AREA SURROUNDING THE MAIN WRECKAGE WAS CHARRED.  ALL MAJOR STRUCTURAL COMPONENTS OF THE HELICOPTER WERE LOCATED AT THE ACCIDENT SITE.    ENGINE AND COMPONENT TEARDOWN REVEALED THE SPLINE WEAR ON THE FUEL PUMP.
20160404023689A	PILOT ATTEMPTED TO TAKEOFF IN THE MUD, ABORTED THE TAKEOFF AND RAN INTO ALDERS AT END OF STRIP
20160405003279A	THE FOLLOWING IS BASED ON THE PILOT?S STATEMENT. THE PILOT PLANNED A VFR FLIGHT FROM HUNTSVILLE ALABAMA (MDQ) TO TULSA OKLAHOMA (1H6). THE FLIGHT PURPOSE WAS TO ENABLE THE PASSENGER TO PICK UP NEWLY PURCHASED VEHICLE.  THE ORIGINAL FLIGHT WAS PLANNED TO FLY TUESDAY AM DEPARTURE AT 0600.  THE FLIGHT PLAN WAS INPUTTED IN DUATS AND CHECKING WEATHER IN TULSA FOR TUESDAY.  THE DECISION WAS MADE TO FLY MONDAY EVENING BECAUSE TULSA WAS EXPECTING HIGH WINDS ON TUESDAY, WHILE MONDAY NIGHT WEATHER WAS CLEAR AND MOSTLY CALM THE ENTIRE ROUTE.  THE PILOT INPUT DEPARTURE TIME 2000 AND DUATS CAME BACK WITH "TOO CLOSE TO DEPARTURE TIME TO FILE".  A VFR FLIGHT PLAN WAS NOT FILED. THE PILOT DEPARTED MDQ AT 2020 CENTRAL TIME WITH ETE AT 1H6 OF 5:47.   AIRCRAFT HAD FULL TANKS ON DEPARTURE, NO BAGGAGE, PILOT AND PASSENGER.  THE AIRCRAFT DEPARTED MDQ RUNWAY 36 AND TURNED WEST CLIMBING TO 8500.  AT 8500 THE PILOT LEANED FUEL MIXTURE AND SET THE THROTTLE TO 2550.  DEPARTURE WINDS WERE 320 @ 5.  WIND REMAINED THE SAME FOR THE FIRST THIRD OF ROUTE. THE PILOT ENCOUNTERED SOME LIGHT TURBULENCE AT 8500 SO THE AIRCRAFT DESCENT TO 6500 JUST WEST OF MEMPHIS. THE PILOT RE-LEANED MIXTURE AT 6500. THE LAST THIRD OF THE TRIP WIND WAS PUSHING THE AIRCRAFT, AIRSPEED OF 115, AND GROUND SPEED OF 120 TO 130.  AT 30 NM FROM 1H6, AND  JUST UNDER 5 HOURS INTO THE FLIGHT,  THE PILOT STARTED DESCENT, SWITCHED FROM RIGHT FUEL TANK TO LEFT , RIGHT WAS SHOWING RIGHT NEXT TO EMPTY, LEFT SHOWED BETWEEN 1/4 AND EMPTY.   THE PILOT CHECKED TULSA ATIS, THEN AT 24 NM FROM 1H6 AT ABOUT 4300 FT., THE ENGINE RAN DOWN TO 1100 RPM, CONTINUED TO RUN ROUGHLY. I PUSHED MIXTURE TO FULL RICH, THROTTLE TO FULL, SWITCHED FUEL BACK TO RIGHT TANK, NO EFFECT SO I SWITCHED BACK TO LEFT TANK.    THE PILOT CHANGED FREQUENCY TO 121.5 AND BROADCAST MAYDAY.  TULSA REPLIED WITH TRANSPONDER SQUAWK 0336. THE PILOT DIALED TRANSPONDER SQUAWK -336. THE PILOT DESCENDED TO ALTITUDE OF 3200, AND MADE A TURN TOWARD HEFNER-EASLEY, WAGONER OKLAHOMA (H68), THAT BEING NEAREST AIRPORT.   THE PILOT KNEW WE WOULDN'T MAKE H68, SO THE PILOT SWITCHED ON THE LANDING LIGHT AND LOOKED FOR A PLACE TO LAND.  THE PILOT STATED THERE WERE SCATTERED LIGHTS OF HOUSES, MOSTLY DARK AREAS.  THE PILOT HAD THE PLANE AT 60 MPH, JUST ABOVE STALL.  THE GROUND CAME UP, NO TREES BUT A DIRT BANK.  THE PILOT LIFTED THE AIRCRAFT IT TO GET OVER THE BANK.   THE ONSITE POST-ACCIDENT INSPECTION OBSERVATIONS WERE NOTED.   THE AIRCRAFT IMPACTED THE TOP OF AN EMBANKMENT ON THE EDGE OF A POND.  THE IMPACT MARKS SHOWED THE AIRCRAFT HIT THE GROUND ON A 100 DEGREE HEADING.   THE LANDING GEAR DEPARTED THE AIRCRAFT ON IMPACT.  THE NOSE WAS LOCATED AT THE TOP OF THE EMBANKMENT AND THE MAIN GEAR ENDED UP IN THE FLOATING IN THE POND.    THE AIRCRAFT SLID ACROSS THE POND, TURNED LEFT TO A NORTHERLY HEADING AND CAME TO REST WITH THE RIGHT WING ON THE POND BANK.  THE FUSELAGE AND LEFT WING WERE IN THE POND.   THE AIRCRAFT RECEIVED SUBSTANTIAL DAMAGE FROM THE IMPACT TO THE EMBANKMENT.  THE NOSE GEAR FOLDED UP INTO THE FUSELAGE AND CAUSED THE INSIDE CABIN FLOOR TO BUCKLE IN.  ALL THREE LANDING GEAR DEPARTED THE AIRCRAFT.  THE FIRE WALL WAS BENT IN A DOWNWARD DIRECTION AND THE ENGINE MOUNT WAS BROKEN.  THE WINDSHIELD WAS BROKEN.  ONE PROPELLER BLADE WAS BENT INTO THE NOSE COWLING AND THE OTHER BLADE HAD NO DAMAGE.   THE ENGINE WOULD NOT ROTATE BECAUSE THE PROP BLADE WAS INSIDE THE NOSE COWLING.  THE RIGHT SIDE OF THE VERTICAL STABILIZER HAD BLACK TIRE MARK FORM THE RIGHT MAIN TIRE.   WHEN THE AIRCRAFT STOPPED AGAINST THE POND BANK, THE FORCE CAUSED THE PASSENGER TO MOVE TO THE RIGHT.  THE FORCE BROKE THE CABIN DOOR FROM ITS MOUNT.  THE DOOR DEPARTED THE AIRCRAFT.  THE AIRCRAFT MASTER SWITCH WAS PLACED IN THE ON AND BOTH FUEL GAUGES DISPLAYED EMPTY.  THE RIGHT FUEL TANK CAP WAS REMOVED; NO FUEL WAS NOTED IN THE RIGHT FUEL TANK.  THE LEFT WING WAS PARTIALLY SUBMERGED IN THE POND. ONCE THE AIRCRAFT WAS REMOVED FROM THE POND, THE LEFT FUEL TANK WAS INSPECTED.
20160405005039I	DURING LANDING THE RIGHT WING STARTED TO DROP A COUPLE OF INCHES. THE RIGHT LANDING GEAR VERY SLOWLY STARTED TO FOLD INBOARD INTO THE RETRACED POSITION. THE RIGHT WING TIP TOUCHED THE RUNWAY AND THE AIRCRAFT VEERED TO THE RIGHT AND RAN OFF INTO A PLOWED FIELD COMING TO A STOP WITH THE AIRCRAFT ON IT NOSE, BREAKING OFF A PROPELLER BLADE. PILOT WAS NOT INJURED.   WHEN THE AIRCRAFT WAS PLACED ON JACKS THE RIGHT MAIN LANDING GEAR DOWN LOCK HOOK WAS NOT ENGAGED FULLY ACCORDING TO THE MECHANIC PRESENT.  PRELIMARLY INSPECTION REVEALED THAT THE RIGHT MAIN LANDING GEAR DOWN LOCK HOOK WAS NOT ENGAGED ENOUGHT OR CORRECTLY TO HOLD THE GEAR IN THE FULL DOWN AND LOCK POSITION. THE RIGHT DOWN LOCK HOOK HAS MORE WEAR AND TEAR THEN THE LEFT HOOK WHICH LOOKED NEW COMPARED TO THE RIGHT HOOK.
20160405005909I	PILOT IN COMMAND STATED THAT HE WAS DISTRACTED DUE TO SUNSET AND LOCATING REPORTED TRAFFIC THAT HE WAS TO FOLLOW, AND  FAILED TO LOWER LANDING GEAR PRIOR TO TOUCH DOWN.
20160406002469I	4/6/2016: 1810 RECEIVED NOTIFICATION A GRUMMAN TIGER N80CH MADE AN EMERGENCY LANDING IN AN OPEN FIELD JUST EAST OF COVINGTON, TN.(M04) WHERE THE FLIGHT ORIGINATED FROM. ON ARRIVAL AT THE SCENE THE NOTED SCORCH MARKS ON THE ENGINE COWLING AND EXCESSIVE OIL ON THE BELLY OF THE AIRCRAFT.  APPROXIMATELY 20-25 MINUTES IN FLIGHT,  THE PILOT STARTED LOSING ENGINE POWER AND OIL PRESSURE. THE ENGINE  SEIZED IN FLIGHT FORCING THE PILOT TO DECLARE AN EMERGENCY LANDING. THE PILOT MENTIONED THE LAST MAINTENANCE PERFORMED ON HIS AIRCRAFT WAS A REPLACEMENT OF A VACUUM PUMP WHICH HE PERFORMED THE DAY BEFORE THIS INCIDENT.  THE ^PRIVACY DATA OMITTED^OPERATOR IS A CERTIFICATED MECHANIC.  4/8/2016: MET WITH ^PRIVACY DATA OMITTED^OPERATOR OF N80CH AT HIS HANGAR.  HE REMOVED THE VACUUM PUMP FOR INSPECTION.  UPON REMOVING THE VACUUM PUMP, NOTICED AN OIL LINE THAT WAS NOT CONNECTED FROM THE OIL PUMP TO THE FIRE WALL.  THIS LINE FEEDS OIL TO THE OIL PRESSURE INDICATOR.  THE LINE WAS REMOVED TO FACILITATE THE REMOVAL AND INSTALLATION OF VACUUM PUMP.  THE LINE WAS NOT PROPERLY REINSTALLED.  THE VIBRATION OF THE ENGINE DURING THE 20-25 MINUTE FLIGHT. CAUSING THE OIL TO BE DEPLETED.
20160406003839I	DHC-3 SEAPLANE RIGHT FLOAT CAME OFF AIRCRAFT WHEN TURNING OFF RUNWAY 09 ONTO TAXIWAY C.
20160406004082I	ON 4/7/2016 AT 17:16 (AFTER NORMAL OFFICE HOURS) THIS OFFICE RECEIVED AN E-MAIL FROM THE PORTLAND MAINE FSDO REPORTING  A MIDAIR COLLISION BETWEEN TWO AIRCRAFT APPROXIMATELY 8 MILES WEST OF BED AT 1837Z INVOLVING N172JB (AIRCRAFT #2) AND N53569 (AIRCRAFT #1). N172JB LANDED SAFELY AT BAR HARBOR MAINE, N53569 LOCATION WAS UNKNOWN AT THAT TIME, HOWEVER THE AIRCRAFT IS OPERATED BY EXECUTIVE FLYERS A 14 CFR 141 FLIGHT SCHOOL LOCATED AT BED. SUBSEQUENTLY THE PRELIMINARY NOTICE, FORM 8020-9 INDICATED THAT THE COLLISION OCCURRED ON 4/6/2016 AND WAS REPORTED THE NEXT DAY.  ON 4/8/2016 AT APPROXIMATELY 07:45 INSPECTORS WERE DISPATCHED TO BED TO LOCATE THE AIRCRAFT AND ACCESS THE DAMAGE IF ANY. INSPECTION OF N53569 REVEALED DAMAGE TO THE AIRCRAFT SKIN ON THE BOTTOM OF THE AFT FUSELAGE JUST FORWARD OF THE HORIZONTAL STABILIZER BETWEEN TWO BULKHEADS.   N53569 A CESSNA 172 WAS BEING OPERATED AT THE TIME FOR STUDENT INSTRUCTION UNDER VFR RULES. THE STUDENT, A PRIVATE PILOT WAS TAKING PART OF INSTRUMENT CURRICULUM AND WAS WEARING AN INSTRUMENT HOOD (VIEW LIMITING DEVICE) WHILE BEING TRAINED BY A CERTIFIED FLIGHT INSTRUCTOR.  THE INSTRUCTOR IN N53569 REPORTED THAT THEY HAD REQUESTED A PRACTICE APPROACH WITH BOSTON APPROACH, AT THE TIME THEY WERE APPROXIMATELY 8 MILES WEST OF BED AT 3000 FEET. THEY WERE RECEIVING TRAFFIC ADVISORIES AND ON A FEW OCCASIONS  APPROACH CALLED WITH TRAFFIC THAT HE ACKNOWLEDGED WITH EITHER ?TRAFFIC IN SIGHT? OR ?NO CONTACT? AS APPROPRIATE. AT ONE POINT THEY DID FEEL A JOLT THAT FELT LIKE IT COULD BE A BIRD STRIKE OR CONTACT WITH ANOTHER AIRCRAFT. THEY VERBALIZED IT TO EACH OTHER, LOOKED AROUND AND DID NOT OBSERVE A BIRD OR ANY OTHER AIRCRAFT.  THEY DISMISSED IT AS TURBULENCE AND CONTINUED THEIR APPROACH AND LANDING AT BED WITHOUT ANY FURTHER THOUGHT REGARDING THE BUMP. AT NO TIME DID THEY HEAR THE OTHER AIRCRAFT ON THE FREQUENCY NOR DID ATC ISSUE ANY WARNING OF AIRCRAFT NEAR THEM. THIS INSPECTORS REVIEW OF ATC VOICE RECORDINGS AND RADAR DATA CONFIRMED THE REPORTED SCENARIO AS WELL AS THE FACT THAT THE AIRCRAFT #1 WAS LEVEL AT 3000 FEET ON A NORTH/NORTHEASTERLY HEADING.  THE PILOT OF N172JB REPORTED THAT HE DEPARTED VFR FROM  6B6 (MINUTE MAN-STOW) ENROUTE TO BHB (BAR HARBOR). HE STATED THAT HE WAS LISTENING TO BOSTON APPROACH. HIS INTENTION WAS TO GET FLIGHT FOLLOWING TO BHB BUT THE FREQUENCY WAS CONGESTED AND HE COULD NOT GET A WORD IN TO ATC.   AT APPROXIMATELY 3000 FEET HE EXPERIENCED IMPACT FROM ABOVE HIS LEFT WING. HE STATED THAT THE STRENGTH OF THE IMPACT FELT MORE LIKE A TENNIS BALL HAD BEEN THROWN AT HIS AIRCRAFT RATHER THAN ANYTHING MORE SUBSTANTIAL LIKE METAL TO METAL CONTACT. HE REDUCED ENGINE POWER AND COMMENCED LEVEL FLIGHT TO ASSES THE SITUATION. HE CONCLUDED THAT HIS AIRCRAFT WAS IN NORMAL FLYING CONDITION. HE STATED THAT HE NOTED THE N NUMBER OF THE OTHER AIRCRAFT, THE COLOR AND OBSERVED TWO PEOPLE IN THE AIRCRAFT. THE OTHER AIRCRAFT WAS NOW AN ESTIMATED 300 FEET BELOW HIM AND CONTINUED ALONG IT?S WAY.  HAVING CONCLUDED HIS AIRCRAFT WAS IN NORMAL FLYING CONDITION WITH NO APPARENT DAMAGE HE DECIDED TO CONTINUE HIS PLANED FLIGHT TO BHB. WHEN ASKED BY THIS INSPECTOR WHY HE ELECTED TO CONTINUE ALONG HIS PLANED FLIGHT HE STATED THAT HE REALIZED HE WAS LUCKY TO BE ALIVE AND HAD SCARED HIMSELF VERY BADLY. HE STATED THAT HE THOUGHT THAT UNDER THE CIRCUMSTANCES HE FELT UNCOMFORTABLE DEALING WITH HIGH DENSITY TRAFFIC, LANDING AT AN UNFAMILIAR AIRPORT. THAT GIVEN HIS PRESENT STATE OF MIND HE WANTED TO GET TO FAMILIAR TERRITORY IN WHICH HE FELT SAFE. HE STATED THAT ONCE ARRIVING AT BHB HE WAS MENTALLY SHAKEN AND NEEDED SOME TIME TO REGAIN HIS COMPOSURE. HE REPORTED THIS INCIDENT THE NEXT DAY 4/7/16 AT APPROXIMATELY 2115Z.
20160406005419A	4/6/2016HILTON HEAD ISLAND, SC: N466CT, CTSW/FLIGHT DESIGN,  VFR, SUT-HXD, REPORTED THE LOSS OF THE ENGINE APPROX., 5 MILES FROM HILTON HEAD( KHXD) AIRPORT AND MADE AN EMERGENCY LANDING ON A PRIVATE GOLF COURSE, ^PRIVACY DATA OMITTED^. PERSONS ON BOARD: 2, INJURIES: NONE  4/7/2016 ASSIGNED ACCIDENT FOR N466CT AT KHXD. TRAVELED TO KHXD FOR INVESTIGATION. AIRCRAFT WAS ON A GOLF COURSE WITH A BROKEN NOSE WHEEL AND LARGE 2 FOOT AREA ON THE LEFT LEADING EDGE WING SUBSTANTIALITY DAMAGED.   SPAS DATA WAS CURRENT, THE REQUIRED AIRCRAFT CERTIFICATES, OPERATING HANDBOOK AND LIMITATIONS WERE ONBOARD THE AIRCRAFT, THE ANNUAL CONDITIONAL INSPECTIONS WERE CURRENT, WEIGHT AND BALANCE WAS CURRENT.   PILOTS CERTIFICATE AND SC DRIVER'S LICENSE WERE CURRENT.  NO WATER WAS FOUND IN THE FUEL SAMPLES, COMPRESSION CHECK WAS GOOD, FUEL AND SPARK WAS GOOD, AIR FILTER WAS CLEAN. ^PRIVACY DATA OMITTED^ SECURED AIRCRAFT AND STARTED THE ENGINE AND THE ENGINE WAS MAKING POWER WITH NO DISCREPANCIES NOTED.  THERE WAS 4 1/2 GALLONS OF FUEL IN THE RIGHT WING AND 0 FUEL IN THE LEFT WING. THE AIRCRAFT WAS ON A SLIGHT LEFT TO RIGHT INCLINE. ^PRIVACY DATA OMITTED^, MECHANIC AND MANUFACTURE ALL AGREED THAT THE FUEL GRAVITY FED OVERNIGHT AFTER WITH THE INCLINE OF THE AIRCRAFT. FUEL WAS DRAINED FROM THE RIGHT TANK AND PUT IN THE LEFT TANK WITH NO LEAKS NOTED, THE OWNERS FUEL RECORDS SUPPORTED THE FUEL TOTALS AT 2 1/4 FUEL IN EACH WING AT THE TIME OF THE ACCIDENT.  CARBURETOR ICE IS SUSPECTED FOR THE ENGINE SHUTDOWN, ^PRIVACY DATA OMITTED^ DID NOT ATTEMPT A RESTART AT 1500 FEET, HE CHOSE TO LAND ON THE GOLF COURSE KNOWING HE COULD NOT MAKE KHXD.
20160406007419A	ON APRIL 06, 2016 AROUND 1610 MST, N73AW, BHT-206-L4 IMPACTED THE TERRAIN AFTER ATTEMPTING TO LAND AT THE HILLTOP HELIPAD IN SUPAI, ARIZONA. THE HELICOPTER WAS SUBSTANTIALLY DAMAGED AFTER THE IMPACT. THE CERTIFIED ATP PILOT ON BOARD SUSTAINED MINOR INJURIES. VISUAL METEOROLOGICAL CONDITIONS PREVAILED AT THE TIME OF THE EVENT.
20160406008689A	ON MARCH 6, 2016 THE STUDENT PILOT WAS ON A SOLO CROSS COUNTRY FROM DEER VALLEY AIRPORT (DVT) TO PASON AIRPORT (PAN) WITH A RETURN TO DVT. DURING THE LANDING THE STUDENT PILOT HAD A HARD LANDING THAT LEAD TO DAMAGE OF THE FAIRING LOCATED ON THE LOWER RUDDER, TAIL TIE DOWN HOOK, DAMAGE TO THE TAIL SKID AND FIREWALL. PILOT WITNESSES REPORTED THAT THE AIRCRAFT PERFORMED AN ABNORMALLY HIGH APPROACH LEADING TO A HIGH SPEED LANDING. THE WITNESSES ALSO REPORTED THE AIRCRAFT STARTED TO PORPOISE AND THAT THE AIRCRAFT ULTIMATELY LANDED ON THE NOSE WHEEL. WITNESSES STATED THAT THE AIRCRAFT TAXIED BACK TO PERFORM ANOTHER TAKEOFF. DURING THE TAKEOFF A PILOT IN ANOTHER AIRCRAFT RADIOED TO THE STUDENT THAT THE AIRCRAFT HAD A HARD LANDING AND THAT HE SHOULD HAVE THE AIRCRAFT LOOKED AT. THE STUDENT REJECTED THE TAKEOFF, CLEARED THE RUNWAY AND TAXIED TO THE FBO RAMP. MECHANICS AT THE AIRPORT DID AN INSPECTION OF THE AIRCRAFT OF BOTH THE TAIL SECTION AND INSPECTED THE FIREWALL BY OBSERVING THROUGH THE OIL ACCESS DOOR. THE MECHANIC STATED THAT THE STUDENT WAS INFORMED OF THE DAMAGE AND THAT HE SHOULD CONTACT THE SCHOOL. THE STUDENT CONTACTED THE INSTURCTOR WHO REQUESTED THAT THE STUDENT SEND PICTURES OF THE DAMAGE. THE STUDENT INITALY SENT A PICTURE OF THE NOSE WHEEL SECTION. THE INSTRUCTOR TEXT THE STUDENT THAT HE WAS NOT INTERESTED IN THE NOSE WHEEL SECTION AND THAT HE WANTED PICUTRES OF THE TAIL SECTION. THE INSTRUCTOR STATED THE STUDENT NEVER INDICATED TO HIM THAT THERE WAS DAMAGE TO THE FIREWALL. AFTER THE INSTRUCTOR REVIEWED THE PICTURES HE ASKED THE STUDENT TO BEND BACK THE TAIL SKID AND TO RETURN THE AIRCRAFT BACK TO DVT. THE STUDENT STATED HE WAS SHOOK UP AND THAT HE WAS CONCERNED ABOUT FLYING THE AIRCRAFT BACK. WITNESSES AT THE AIRPORT CLAIMED THE STUDENT APPEARED TO BE VISABLY DISTRAT. THE INSTRUCTOR ASSURED THE STUDENT THAT HE WOULD BE FINE FOR THE RETURN FLIGHT. THE STUDENT FLEW THE AIRCRAFT BACK TO DVT. THE MECHANIC AT PAN CONTACTED THE MAINTENANCE DEPARTMENT OF THE SCHOOL AND REPORTED THE DAMAGE TO THE TAIL SECTION AND THE FIREWALL. THE CHIEF INSTRUCTOR STATED THAT THE STUDENT DID NOT STATE THERE WAS ANY DAMAGE TO THE FIREWALL AND THEIR ONLY KNOWLEDGE OF THE DAMAGE WAS FROM THE PHONE CALL THEY RECEIVED FROM THE MECHANIC IN PAN.
20160406022009I	N9198Q BEECH V35B S/N D-9262.  THE PILOT OBSERVED THREE GREEN LANDING GEAR DOWN AND LOCKED LIGHTS.  UPON LANDING, THE NOSE LANDING GEAR COLLAPSED FOLLOWED BY THE RIGHT MAIN LANDING GEAR COLLAPSING.  MINOR AIRCRAFT DAMAGE, NO INJURIES
20160407002939I	AIRCRAFT DEPARTED RUNWAY 22L AND UPON REACHING APPROXIMATELY 50 FEET ALTITUDE THE AIRCRAFT ENCOUNTERED A BIRD STRIKE.  PILOT STATED THAT NO ASSISTANCE WAS REQUIRED AND LANDED ON RUNWAY 22L.  AIRCRAFT TAXIED BACK TO THE FBO.
20160407003059I	AFTER COMPLETION OF AN UNEVENTFUL FIRST 45 MINUTE LEG OF THE FLIGHT, THE PILOT STOPPED FOR A BREAK AND FUEL AT M22 BILL PUGH FIELD AIRPORT RUSSELLVILLE, AL. THE PILOT MADE A NORMAL DEPARTURE AND CLIMB TO A CRUISE ALTITUDE OF 3500FT MSL TO THE NORTH. BEGINNING AT THIS POINT THE OIL TEMPERATURE ROSE TO 230? F OVER THE COURSE OF 2 MINUTES WHILE THE OIL PRESSURE INDICATION REMAINED IN THE GREEN BAND. DURING THIS SAME TIME THE ENGINE BEGAN TO MAKE A LOUD RATTLING SOUND AS IF ABOUT TO SLING A ROD. WHILE CONTINUING TO RUN, NOTICEABLE ENGINE PERFORMANCE DEGRADATION WAS OBSERVED.  THE PILOT IDENTIFIED WHAT APPEARED TO BE A LENGTHY GREEN FIELD TO HIS SOUTH AND 12.75 MILES EAST OF M22, IN WHICH TO CONDUCT A PRECAUTIONARY LANDING. UPON A TOUCHDOWN ON A 180? HEADING FOLLOWED BY MANUAL ENGINE SHUTDOWN FOR SAFETY, THE WIRE FENCE AND DITCH CAME INTO VIEW WHEN CRESTING A SLIGHT RISE IN TERRAIN. THE FENCE SLOWED THE AIRCRAFT?S FORWARD MOTION AND THE DITCH SHEARED THE RIGHT MAIN LANDING GEAR FROM THE AIRCRAFT. FOLLOWING A FULL STOP THE PILOT AND PASSENGER EXITED THE AIRCRAFT UNINJURED.
20160407003509I	AT ABOUT 9 MILE FINAL PILOT FELT SHUDDER AND A SLIGHT LEFT TO RIGHT TURN IN THE AIRCRAFT. IMMEDIATELY AFTER THE SHUDDER HE STATED THAT THE PROP PITCH SOUNDED DIFFERENT. THE PILOT LOOKED AT THE LEFT ENGINE AND NOTICED A FLAME COMING FROM THE ENGINE COWLING. THE PILOT IMMEDIATELY REDUCED POWER TO THE ENGINE AND FEATHERED THE PROP. ONCE THE PILOT FEATHERED THE PROP AND SHUT THE ENGINE DOWN THE FIRE APPEARED TO GO OUT. HE CONTINUED THE LANDING WITHOUT INCIDENT.
20160407003869I	DIVE BRAKES DEPLOYED AFTER TAKEOFF. UNABLE TO CLIMB OUT OF GROUND EFFECT, THE PILOT STATED THAT HE SUSPECTED ENGINE POWER TROUBLE AND DID NOT CHECK DIVE BRAKE STATUS. AS THE PILOT TURNED TO LAND ON A PERPENDICULAR RUNWAY, THE AIRCRAFT LOST LIFT AND SETTLED INTO A LANDING OFF THE RUNWAY. THE PILOT LANDED THE AIRCRAFT IN A WINGS LEVEL ATTITUDE. AS THE AIRCRAFT DECELERATED AND THE LEFT WING SETTLED, THE LEFT WING TIP CAUGHT AND CAUSED THE AIRCRAFT TO GROUND LOOP TO THE LEFT AND ONTO IT'S RIGHT WING TIP. THE AIRCRAFT SUSTAINED MINOR DAMAGE TO THE RIGHT WING TIP WHEEL FAIRING.
