c5	remark
20110330007019I	UPON LANDING ROLLOUT, AIRCRAFT WAS UNABLE TO COME TO COMPLETE STOP . ROLLING OFF END OF RUNWAY AND OVERRUN.  AIRCRAFT SUNK INTO SOFT SOIL UP TO TOP OF WHEELS.THE AIRCRAFT CAME TO REST WHERE IT DID BECAUSE OF THE SATURATED SOIL DUE TO RECENT HEAVY RAINS.  HAD THE SOIL BEEN DRY, IT WAS APPARENT THAT THE AIRCRAFT WOULD HAVE TRAVELLED MUCH FARTHER WITH THE POTENTIAL OF HITTING AN EMBANKMENT APPROXIMATELY 100 FEET BEYOND WHERE THE AIRCRAFT CAME TO REST.  THE POTENTIAL FOR A SERIOUS INJURY OR DEATH AS WELL AS TOTAL AIRCRAFT DESTRUCTION WAS APPARENT.
20110330010559I	ON 3/30/2011, PINNACLE AIRLINES FLIGHT 4067 (AIRCRAFT N8505Q), HAD A "GEAR BAY OVERHEAT" MESSAGE DISPLAYED ON THE EICAS. THE CREW RAN THE QRH AND CONTINUED TO DTW, WHERE MAINTENANCE MET THE AIRCRAFT. IN THE COURSE OF TROUBLESHOOTING, THE "GEAR OVERHEAT MESSAGE", DTW MAINTENANCE DISCOVERED THAT THE RH MAIN LANDING GEAR WHEEL BIN WAS MISSING.
20110330020229A	DURING ILS APPROACH TO RUNWAY 05L KPTI AIRPORT (GSO), ATC ISSUED A LOW ALTITUDE ALERT TO THE PILOT OF JLG569 (N569JL). THE PILOT REPORTED INITIATING A MISSED APPROACH AND WAS ISSUED A HEADING AND CLIMB INSTRUCTIONS. THE AIRCRAFT INITIALLY BEGAN A CLIMB WHICH WAS FOLLOWED BY A DESCENT THAT WAS NOT CORRECTED. THE AIRCRAFT IMPACTED CONIFER AND HARDWOOD TREES, STRUCK THE GROUND AND BOUNCED INTO A RESIDENCE. THE PILOT AND PASSENGER WERE FATALLY INJURED. THE OCCUPANTS OF THE RESIDENCE ESCAPED WITHOUT INJURY. AMENDED 08/06/2012:  AT THE TIME OF THE ACCIDENT, THE PIC WAS NOT QUALIFIED TO CONDUCT IFR OPERATIONS IN THE BE-58.
20110330030419A	ON MARCH 30, 2011, ABOUT 2330 ZULU, A BOEING 737-300 AIRPLANE, N360WA, SUSTAINED SUBSTANTIAL STRUCTURAL DAMAGE DURING TAKEOFF AND CLIMB OUT FROM THE JAMES COX DAYTON INTERNATIONAL AIRPORT.  THE AIRPLANE WAS BEING OPERATED AS FLIGHT 360WA, BY NORTHERN AIR CARGO INC, WITH THEIR HEADQUARTERS BEING LOCATED IN ANCHORAGE, ALASKA. THE FLIGHT WAS OPERATED AS AN INSTRUMENT FLIGHT RULES (IFR) NON-SCHEDULED DOMESTIC CARGO REPOSITIONING FLIGHT UNDER TITLE 14, CFR PART 91, WHEN THE ACCIDENT OCCURRED. THE THREE FLIGHT CREW MEMBERS WERE NOT INJURED. THE AIRPLANE DEPARTED DAYTON ABOUT 2330Z, AND WAS BOUND FOR LAREDO, TEXAS. THE ACCIDENT FLIGHT ARRIVED LAREDO, TX AT 0250Z, WHEREUPON THE DAMAGE WAS DISCOVERED BY MAINTENANCE PERSONNEL PRIOR TO ACCEPTING THE AIRCRAFT FOR A NON-SCHEDULED DOMESTIC CARGO FLIGHT UNDER TITLE 14, CFR PART 121. MAINTENANCE PERSONNEL FOUND A PENETRATING GOUGE IN THE RIGHT LOWER PORTION OF THE GILL LINER INTERIOR WALL PANEL NEAR THE RIGHT REAR DOOR (2R). FURTHER INSPECTION REVEALED THAT STRUCTURAL DAMAGE TO THE RIGHT HAND BULKHEAD STATION 927. THE DAMAGE WAS CONSISTENT WITH THE SIZE AND SHAPE OF THE UNSECURED PALLET JACK FOUND IN THE SAME COMPARTMENT THAT IS USED TO MOVE OBJECTS INTERNALLY ON THE AIRCRAFT CARGO DECK.
20110331004369A	STUDENT PILOT ROBERT LIEVENSE WAS PRACTICING TAKEOFFS AND LANDINGS AT THE FERRY COUNTY AIRPORT.  HE LOST CONTROL ON TOCHDOWN AND THE AIRCRAFT DEPARTED THE RUNWAY.  THE AIRCRAFT SUSTAINED DAMAGE TO THE LEFT WING  AND COLLAPSED THE NOSE GEAR.
20110331005039I	ON ABOUT 1700L ON 31 MARCH 2011 AT THE MIDLOTHIAN TEXAS MID-WAY REGIONAL AIRPORT (JWY) A BEECH CRAFT BE-58P SERIAL NUMBER TJ-276 LANDED WITH THE NOSE LANDING GEAR IN THE UNLOCKED PASSION. THE PILOT REPORTED ON TAKE OFF THAT THE AIRCRAFT HAD A SERVER VIBRATION AT APPROXIMATELY 85KNT, HE CONTINUED THE FLIGHT AND A SECOND AIRCRAFT VERIFY THAT THE NOSE LANDING GEAR WAS "FLOPPING AROUND" HE CONTINUED THE FLIGHT TO BURN OFF FUEL AND LANDED WITH CRASH RESPONSE AT THE AIRPORT. THE AIRCRAFT NOSE SETTLED UPON LANDING THE AIRCRAFT REMAINED ON RUNWAY CENTER. DAMAGE WAS MINER.
20110331005049A	ON MARCH 31, 2011 AT 0750 CDST, A CESSNA 182P, N52605, CO-OWNED AND REGISTERED TO THE PILOT IN COMMAND, COLLIDED WITH A ROAD SIDE GUARD RAIL ON ARKANSAS HIGHWAY 165, 2.5 EAST OF HUMNOKE, ARKANSAS WHILE ON A CROSS COUNTRY FLIGHT FROM STUTTGART MUNICIPAL  AIRPORT (KSGT) TO GRIDER FIELD AIRPORT, (KPBF), PINE BLUFF, ARKANSAS WITH THREE PEOPLE ON BOARD.  INSTRUMENT METEOROLOGICAL CONDITIONS PREVAILED AT THE TIME AND A FLIGHT PLAN WAS FILED WITH FLIGHT SERVICE STATION. THE AIRCRAFT WAS SUBSTANTIALLY DAMAGED.  NO INJURIES WERE SUSTAINED BY THE PILOT OR THE TWO PASSENGERS ONBOARD.  THE FLIGHT ORIGINATED AT STUTTGART MUNICIPAL AIRPORT, STUTTGART, ARKANSAS AT 0730 CDST.
20110331005529I	TWO PARACHUTIST COLLIDED WITH EACH OTHER AT APPROXIMATELY 500 FEET. WITNESS REPORT BOTH INDIVIDUAL SPIRAL TO THE GROUND RESULTING IN DEATH.1. CHRIS STASKY, 42 - CERTIFIED INSTRUCTOR     PERRIS VALLEY SKYDIVING CLUB     SENIOR RIGGER     PARACHUTE- PRECISION AERO DYNAMICS     PACKING RECORDS CURRENT.     GEAR REPORT REVEALED NO ISSUES WITH       EQUIPMENT.2.  PATRICK MCGOWAN, 42- CERTIFIED       INSTRUCTOR     SAN DIEGO SKYDIVING CLUB     SENIOR RIGGER     PARACHUTE- PRECISION AERO DYNAMICS     PACKING RECORDS CURRENT.     GEAR REPORT REVEALED NO ISSUES WITH       EQUIPMENT.
20110331005729I	HELICOPTER TOOK OFF FROM BULVERDE AIRPARK WITH A 141 STUDENT TO COMMENCE NIGHT PILOT TRAINING.STINSON TOWER CLEARED ACFT. TO ENTER LEFT BASE FOR RUNWAY 09. AIRCRAFT WAS LEVEL AT 2000 FT AND THEN STARTED DESCENT FOR STINSON AIRPORT. AT APPROXIMATLY 1100 FT AIRCRAFT WAS STRUCK IN THE WINDSHIELD LOWER LEFT SIDE BY A 1.5 POUND BIRD PENETRATING THE PLEXIGLAS WHICH SHATTERED INTO FRAGMENTS.PILOT IMMEDIATLY ENTERED INTO AUTOROTATION DESENT. PILOT CHOSE TO MAKE EMERGENCY LANDING ON INTERSTATE HIGHWAY 37. NO MAJOR INJURIES WERE REPORTED BY THE PILOT AND STUDENT.AIRCRAFT WAS TRAILERED TO STINSON AIRPORT.
20110331005829A	FLIGHT WAS A SUPERVISED SOLO.  ON THE FIRST TAKEOFF, AT ROTATION, THE AIRCRAFT TURNED LEFT, DEPARTED THE RUNWAY, THE NOSEWHEEL DUG INTO THE DIRT AND THE AIRCRAFT NOSED OVER.
20110331006389A	ON MARCH 31, 2011, N957CD, A CIRRUS SR22, S/N 1835 WAS PILOTED BY PRIVATE PILOT JASON NEELY WHO LOST CONTROL OF THE AIRCRAFT IN A CROSSWIND LANDING AT THE KINW AIRPORT, THE AIRCRAFT WAS DESTROYED.  THE FLIGHT ORIGINATED AT THE KAPA AIRPORT DESTINED FOR LAS VEGAS, NV.  THE PILOT DECIDED TO FLY SOUTH TO AVOID THE WINDS OVER THE ROCKY MOUNTAINS.  THE PILOT LANDED AND REFUELED AT KLVS.  THE PILOT DECIDED TO MAKE ANOTHER FUEL STOP AT THE KINW AIRPORT.  THE WINDS AT THE KINW AIRPORT AT THE TIME OF THE ACCIDENT WERE REPORTED TO BE FROM A NNW DIRECTION AT 15-18MPH GUSTING TO 25-28MPH.  THE PILOT STATED THAT HE WAS ON A STABILIZED APPROACH TO RUNWAY 29.  HE SAID HE TOUCHED DOWN THE MAIN LANDING GEAR AT WHICH TIME A GUST OF WIND PICKED THE PLANE UP AND SLAMMED IT BACK DOWN ON THE GROUND.  HE STATED HE TRIED TO REGAIN CONTROL AND ANOTHER GUST PICKED UP THE PLANE AND PUSHED HIM OFF OF THE CENTERLINE AT WHICH TIME HE APPLIED FULL POWER TO TRY AND TAKEOFF.  HE SAID HE THEN LOST CONTROL AND THE AIRCRAFT ENDED UP HUNDREDS OF FEET OFF THE LEFT SIDE OF THE RUNWAY.  TAIL SECTION OF AIRCRAFT WAS BROKEN OFF.  RIGHT MAIN GEAR WAS BROKEN OFF.  PROP STRUCK GROUND.  AIRCRAFT IMPACTED A TAXIWAY SIGN.  REEXAMINATION OF PILOT RECOMMENDED.
20110331006899I	WHILE PRACTICING TOUCH AND GO'S, THE STUDENT PILOT STATED HE LANDED ON RUNWAY 26 AND APPLIED POWER TO BEGIN ANOTHER TAKEOFF.  THE AIRCRAFT BEGAN TO VEER TO THE LEFT SO HE PULLED BACK ON THE POWER BUT WENT OFF THE LEFT SIDE OF THE RUNWAY.  THE AIRCRAFT STRUCK A RUNWAY LIGHT AND RUNWAY SIGN.
20110401004379A	ROUGH ENGINE PRECAUTIONARY LANDING. EXAMINED THOROUGHLY, INCLUDING 15-20 MINUTES OF GROUND RUNUPS. TOOK OFF, CLIMBED TO 200' AGL AND ENGINE QUIT. LANDED STRAIGHT AHEAD INTO CEDAR TREE.
20110401004389A	THE PILOT MORGAN A. STANTON WAS SPRAYING FERTILIZER ON A FIELD JUST SOUTH OF KAMIAK BUTTE.  HIS TURNING AREA WAS UP HILL FROM THE FIELD TOWARDS THE BUTTE.  TERRAIN CLIMBED FASTER THEN THE AIRCRAFT COULD CLIMB.  HE STRUCK A TREE THAT CAUSED THE LOSS OF CONTROL OF THE AIRCRAFT.  HE STRUCK THE GROUND NOSE DOWN AT NEARLY A 90 DEGREE RIGHT BANK.
20110401004829A	ON 4/1/2011, N633BG, A G 102 CLUB ASTIR IIIB GLIDER, PILOTED BY DANIEL J TENGDIN, PILOT CERTIFICATE ^PRIVACY DATA OMITTED^, HIT HIGH TENSION POWERLINES.  AIRCRAFT WAS AT APPROXIMATELY 90 TO 110 DEGREE RIGHT BANK AND AT A HIGH RATE OF SPEED WHEN IT HIT THE POWERLINES.   THE AIRCRAFT DEBRIS FIELD WAS SCATTERED 300 FT BEYOND POWER LINE IMPACT POINT. VFR CONDITIONS PREVAILED. THE PILOT, THE ONLY OCCUPANT, SUFFERED FATAL INJURIES.
20110401005099A	THE AIRCRAFT DEPARTED THE MEMPHIS AIRPORT(KMEM) HEADED TO NEW ORLEANS, AT APPROXIMATELY 1300 FEET THE ENGINE LOST POWER.  THE PILOT REPORTED HEARING A LOUD POP. THE PILOT FLEW THE AIRCRAFT TOWARDS GRANADA MISSISSIPPI, THEN DECIDED TO FLY INTO GREENWOOD MISSISSIPPI AIRPORT(KGWO) THE AIRCRAFT LANDED APPROXIMATELY 75 YARDS SHORT OF OF RUNWAY 18. THE AIRCRAFT HIT A DITCH AFTER TOUCH DOWN. THE NOSE GEAR COLLAPESED, BOTH MAIN GEAR STRUTS BENT, BOTH WINGS BUCKLED, AND THE UPPER ENGINE MOUNT BROKE.
20110401005319A	ON APRIL 01, 2011, AT APPROXIMATELY 16:15PM, WHILE CONDUCTING A MULTI-ENGINE TRAINING FLIGHT, THE PILOT IN COMMAND OF AIRCRAFT N6781X ENTERED THE LANDING PATTERN AT THE ORLANDO SANFORD INTERNATIONAL AIRPORT TO CONDUCT LANDING PRACTICE WITH A STUDENT PILOT ON BOARD.  DURING THE FIRST APPROACH, THE PILOT EXTENDED THE LANDING GEAR AND EXECUTED A NORMAL TOUCH-AND-GO LANDING ON RUNWAY 27R.  ON THE SECOND LANDING ATTEMPT, THE PILOT STATED THAT WHEN THE GEAR WAS LOWERED, THE GEAR DOWN AND LOCK LIGHT DID NOT ILLUMINATE. HE ALSO STATED THAT THE CONDITION OF THE BULB WAS CHECK AND THE GEAR RECYCLED. HOWEVER, THE GEAR DOWN AND LOCK LIGHT FAILED TO ILLUMINATE. HE CONTACTED THE TOWER AND REQUESTED A VISUAL INSPECTION OF THE LANDING GEAR WHILE PERFORMING A LOW APPROACH ON RUNWAY 27C.  THE CONTROLLER CONFIRMED THAT THE GEARS WERE DOWN AND THE PILOT MADE THE DECISION TO LAND THE AIRCRAFT.  AFTER LANDING, WHEN THE WEIGHT OF THE AIRCRAFT SETTLED ON THE NOSE LANDING GEAR, IT COLLAPSED. THE AIRFRAME STRUCTURE WITHIN THE NOSE WHEEL AREA WAS DAMAGE, NUMEROUS RIVETS ON A PANEL NEAR THE NOSE WHEEL BULKED AREA WERE ALSO POPPED, AND BOTH PROPELLER BLADES WERE DAMAGED.
20110401005401I	DURING AIRSHOW EVENT, WHILE RE-POSITIONING AIRCRAFT TO PARKING AREA, AIRCRAFT WAS TAXIED INTO RUNNING AIRCRAFT PROPELLER.
20110401005959A	ON APRIL 1, 2011, A CESSNA MODEL 172P, S/N 17274195, REGISTRATION N98FR, OWNED BY ISLA GRANDE FLYING SCHOOL WAS RENTED BY MR. JOAO SHAMIL FERNANDEZ, HOLDER OF A SINGLE ENGINE PRIVATE PILOT CERTIFICATE , WITH INSTRUMENT RATINGS. THE PURPOSE OF THE FLIGHT WAS TO ACCUMULATE THE NECESSARY FLIGHT HOURS REQUIRED FOR THE COMMERCIAL PILOT CERTIFICATE RATING. THE AIRCRAFT DEPARTED FROM ISLA GRANDE AIRPORT (SIG) TO BORINQUEN AIRPORT (BQN) APPROXIMATELY AT 15:35 (LOCAL TIME) PILOTED AS A PART 91 FLIGHT. THE FLIGHT WAS CONDUCTED UNDER VFR RULES. ON THE RETURN FLIGHT FROM BQN BACK TO SIG AT LEVEL FLIGHT 1,000 FT. THE PILOT FELT A HEAVY ENGINE VIBRATION AND LOST OF ALTITUDE. THE PIC MAINTAINED APPROXIMATELY 250 FT WHEN SPOTTED AN EX-MILITARY AND CLOSED AIR-FIELD (TORTUGUERO) AND INITIATED  AN EMERGENCY LANDING. 2 SOB NO INJURIES REPORTED.
20110401006049I	AMERICAN FLT AAL547 ENROUTE TO ORD FROM DCA, 15 MINUTES AFTER T/O, AFT CABIN FA REPORTED FEELING WEAK AND DIZZY. SHE APPEARED TO LOOSE CONSCIOUSNESS. SHORTLY THERE AFTER, PASSENGERS IN ROW 20 BEGAN COMPLAINING OF THE SAME SYMPTOMS. THE PILOT MANUALLY DEPLOYED THE O2 MASKS AND DESCENDED TO 11,000 FT. AN EMERGENCY WAS DECLARED AND DIVERTED TO DAY. TSA USED DOGS TO CLEAR THE CARGO COMPARTMENT AND 3 PAX AND 1 CREW WERE TAKEN TO THE HOSPITAL. A CHECK FLIGHT WAS PERFORMED WITH AIR QUALITY EQUIPMENT ON BOARD, NOTHING WAS FOUND. JEB REVIEWED 4/19/11.
20110401006599A	AIRCRAFT STRUCK TOP OF PROPANE TRUCK WHILE CROSSING A ROAD AND FLYING UNDER WIRES IN CONJUNCTION WITH SPRAYING A FIELD THAT WAS CROSSED BY SAID ROAD/WIRES.  THE PILOT DID NOT SEE THE PROPANE TRUCK UNTIL THE LAST SECOND AND WAS UNABLE TO AVOID THE COLLISION.  THE AIRCRAFT'S LEFT LANDING GEAR SEPARATED FROM THE AIRCRAFT DURING THE COLLISION.  THE PILOT RETURNED TO HIS LANDING STRIP, LANDED HARD, AND WAS KNOCKED UNCONSCIOUS DURING THE LANDING.
20110401007039A	ON APRIL 1, 2011, AT ABOUT 1557 MOUNTAIN STANDARD TIME (MST), SOUTHWEST AIRLINES FLIGHT 812, A BOEING 737-300, REGISTRATION N632SW, EXPERIENCED RAPID DEPRESSURIZATION AT APPROXIMATELY 34,000 FEET. THE FLIGHT CREW CONDUCTED AN EMERGENCY DESCENT AND DIVERTED TO YUMA, ARIZONA. UPON LANDING, A 5-FOOT X 1-FOOT HOLE IN THE CROWN AREA WAS OBSERVED ON THE LEFT SIDE OF THE AIRPLANE, AFT OF THE OVER-WING EXIT AT THE STRINGER 4L LAP JOINT. OF THE 117 PASSENGERS AND 5 CREW MEMBERS ONBOARD, ONE FLIGHT ATTENDANT RECEIVED A MINOR INJURY. THE FLIGHT WAS BEING CONDUCTED UNDER 14 CODE OF FEDERAL REGULATIONS PART 121 AS A REGULARLY SCHEDULED PASSENGER FLIGHT BETWEEN PHOENIX SKY HARBOR INTERNATIONAL AIRPORT, PHOENIX, ARIZONA AND SACRAMENTO INTERNATIONAL AIRPORT, SACRAMENTO, CALIFORNIA.
20110401007539A	STUDENT PILOT DEPARTED BOERNE STAGE AIRPORT ENROUTE TO SAN GERONIMO AIRPORT. PILOT ENTERED THE PATTERN FOR RUNWAY 17.  AFTER TRAVELING 500 FEET DOWN THE RUNWAY IN GROUND EFFECT, PILOT ENCOUNTERED A GUST OF WIND SWEEPING THE AIRCRAFT OFF TO THE LEFT SIDE OF THE RUNWAY. THE AIRCRAFT THEN STRUCK A TREE WITH THE LEFT WING TIP CAUSING SUBSTANTIAL DAMAGE TO THE WING TIP AND BUCKLING THE LEFT WING AT THE WING ROOT AREA. THE IMPACT THEN CAUSED THE AIRCRAFT TO SWING LEFT STRIKING THE RIGHT WING ONTO A FENCE LINE CAUSING DAMAGE TO THE RIGHT WING TIP.  AIRCRAFT CAME TO REST 180 DEGREES FROM LANDING HEADING. NO INJURIES WERE REPORTED FROM PILOT. NO POST CRASH FIRE.
20110401010069A	THE AIRPLANE WAS ON THE LANDING PHASE WHEN AT APPROXIMATELY 20 FEET ABOVE THE RUNWAY A GUST OF WIND FORCED THE AIRPLANE DOWN HARD ON THE RUNWAY.  THE AIRPLANE BOUNCED TWICE BEFORE THE PILOT STOPPED THE AIRPLANE. MAJOR DAMAGE HAD OCCURED TO THE FORWARD FUSELAGE BEHIND THE FIREWALL.
20110402004579I	THIS NEWLY LICENSED PRIVATE PILOT AND OWNER STATED HE WAS ON A FLIGHT FROM GEORGIA TO APPLETON, WISCONSIN WITH TWO PASSENGERS ABOARD. HE MADE A FUEL STOP AT JEFFERSONVILLE, INDIANA (JVY). HE EXPLAINED THAT AS THE FLIGHT CONTINUED, ABOUT AN HOUR NORTH OF JVY, LOUISVILLE APPROACH PROVIDED VECTORS AROUND ACTIVE MOA AIRSPACE. HE STATED THAT IN THE VICINITY OF THIS MOA, HE OBSERVED A BRONZE, GLOBE-LIKE OBJECT COMING TOWARDS THE AIRCRAFT AT A HIGH CLOSURE RATE. HE CALLED IT OUT TO ATC AND WAS TOLD THERE WAS NOTHING THERE. HE SAID THAT THE OBJECT CONTINUED TO CLOSE UPON THE AIRCRAFT, APPARENTLY GROWING LARGER IN THE WINDSHIELD. HE SAID THAT JUST AS IT APPEARED TO HIM THAT IT WOULD ENGULF THE PLANE, IT VANISHED. HE STATED THAT AT THAT MOMENT, THE PLANE LOST ELECTRICAL POWER TO ITS TWO GARMIN 430 GPS NAV/COM UNITS. HE SAID HE ENTERED 7600 ON THE TRANSPONDER AND USING AN IPAD WHICH WAS ON THE LAP OF HIS RIGHT SEAT PASSENGER, HE NAVIGATED TO KIND WHERE HE LANDED WITHOUT INCIDENT. ACCORDING TO THE PILOT, MOMENTS PRIOR TO TOUCHDOWN, THE ELECTRICAL POWER RETURNED, AND HIS RADIOS FUNCTIONED NORMALLY. INDIANAPOLIS AIR TRAFFIC CONTROL CONFIRMED THAT THE PLANE DID TRACK TO INDIANAPOLIS, DISPLAYING A 7600 SQUAWK CODE. ACCORDING TO AIR TRAFFIC CONTROL, AT 2 MILES OUT ON FINAL TO RUNWAY 32, THE PILOT CONTACTED THE TOWER, REQUESTED CLEARANCE TO LAND AND WAS CLEARED. THE PILOT STATED THAT HE ARRANGED FOR A LOCAL MECHANIC TO INSPECT THE PLANE AND NOTHING WAS FOUND THAT WOULD EXPLAIN THE ELECTRICAL FAILURE. THE FLIGHT CONTINUED TO OUTAGAMIE COUNTY REGIONAL AIRPORT (ATW) WISCONSIN WITH A STOP AT GARY, INDIANA (GYY). THE PILOT STATED THAT HE ARRANGED A THOROUGH INSPECTION BY HIS HOME BASE MECHANIC AT ATW WITH NO FINDINGS OF ANY CAUSE FOR THE ELECTRICAL FAILURE.
20110402004739A	PILOT APPROACHED RUNWAY 4 AT SEAMANS AIRPORT BUT WENT AROUND BECAUSE OF WIND.  ON SECOND ATTEMPT HE CAME IN TOO HIGH AND LOWERED THE NOSE TO DIVE AT THE RUNWAY.  THE AIRCRAFT HIT THE RUNWAY VERY HARD CAUSING IT TO BOUNCE INTO THE AIR AND THEN HIT THE RUNWAY AGAIN.  THE AIRCRAFT GROUND LOOPED AS IT RAN OFF THE RUNWAY INTO THE MUD, STRIKING THE RIGHT WING.  THE NOSE GEAR WAS DAMAGED AND THE TAIL WAS DAMAGED AS IT HIT THE GROUND.  THE RIGHT WING AND FUSELAGE HAD DAMAGE.
20110402004819A	ON  4/2/2011, N4914V, A CE-172RG LANDING AT OWL CANYON GLIDERPORT, A PRIVATE PILOT, MARIE A BOOM, ^PRIVACY DATA OMITTED^, ACTING AS PILOT IN COMMAND,  FAILED TO MAINTAIN PROPER CONTROL OF THE AIRCRAFT. THE COMMERCIALLY  RATED PILOT WITH HER, GREGORY J BOOM, ^PRIVACY DATA OMITTED^, TOOK CONTROL OF THE AIRCRAFT AND EXECUTED A GO-AROUND.  THE AIRCRAFT DRIFTED TO THE LEFT AND STRUCK A WOODEN GAZEBO LOCATED APPROXIMATELY 140 FEET FROM RUNWAY CENTER, RESULTING IN   SUBSTANTIAL DAMAGE TO THE AIRCRAFT. VFR CONDITIONS WERE PRESENT. NO INJURIES SUSTANIED.
20110402005129I	AIRCRAFT EXPERIENCED LOSS OF ENGINE POWER ON TAKEOFF AND WAS FORCED TO MAKE AN EMERGENCY LANDING IN A CORNFIELD AT THE END OF THE RUNWAY. PILOT STATED THAT HEAVY SMOKE WAS COMING OUT OF THE ENGINE EXHAUST AS IT LOST POWER. AIRCRAFT ENGINE CONTINUED TO IDLE AFTER TOUCHDOWN. A SIGNIFICANT AMOUNT OF OIL WAS PRESENT ALONG THE FUSELAGE OF THE AIRCRAFT.
20110402005289I	ON APRIL 2, 2011 APPROX 0955 PDT A PIPER PA-28-181, N428PA HAD A PROP STRIKE DURING LANDING SEQUENCE ON RUNWAY 7L AND PHOENIX DEER VALLEY AIRPORT (DVT). SOLE OCCUPNAT OF THE AIRCRAT WAS A SOLO STUDENT PILOT. DURING LANDING AIRCRAFT BOUNCED 3 TIMES. ON 3RD BOUNCE AIRCRAFT EXITED THE RUNWAY ON THE NORTH (LH) SIDE. PROP STRIKE OCCURRED DURING THIS TIME. CONTROLLER ISSUED INSTRUCTIONS TO CONTACT GROUND CONTROL. PILOT THEN TAXIIED AIRCRAFT BACK TO FLIGHT SCHOOL BASE. DAMAGE TO PROP TIPS OCCURRED. NO OTHER DAMAGE TO THE AIRCRAFT WAS SUSTAINED. NO INJURIES WERE REPORTED.
20110402005359A	PILOT WAS PRACTICING HARD SURFACE LANDINGS ON RUNWAY 36 AT THE BROOKFIELD, MISSOURI, AIRPORT (MO8).  AFTER TOUCHDOWN, THE TAILWHEEL DEVELOPED A SEVERE SHIMMY AND THE AIRCRAFT BEGAN DRIFTING TO THE LEFT. THE PILOT COULD NOT REGAIN DIRECTIONAL CONTROL WITH EITHER BRAKES OR RUDDER AND THE AIRCRAFT DEPARTED THE RUNWAY ONTO ROUGH TERRAIN. THE AIRCRAFT STRUCK A DRAINAGE DITCH AND SUSTAINED SUBSTANTIAL DAMAGE.
20110402005929I	ON 2 APRIL, REPUBLIC FLIGHT 1436 WAS ENROUTE TO OMAHA, NE FROM DENVER, CO WHEN THE AIRCRAFT DIVERTED BACK TO DENVER FOR A HYDRAULIC FAILURE.  THE AIRCRAFT LANDED WITHOUT INCIDENT, HOWEVER AN EMERGENCY WAS DECLARED.THE FOLLOWING TEXT IS THE PILOT'S NARRATIVE OF EVENTS.INCIDENT TYPE: FLIGHT-CREW-SUBMITTER-INCIDENTREPORT NUMBER: 1144LAST NAME: ESCOFIRST NAME: BRIANJOB TITLE: CAPTAINEVENT DATE-TIME: 2011-04-02 16:00:00ZAIRCRAFT TYPE: ERJ-170TAIL NUMBER: N871RWFLIGHT NUMBER: 1436DEPARTURE: DEN/KDENARRIVAL: OMA/KOMANARRATIVE:  CLIMBING OUT OF DENVER ENROUTE TO OMAHA, BLUE CYAN MESSAGE INDICATING HYD SYS 2 LO QTY, ILLUMINATED. WE RAN QRH AND IT WAS A CREW AWARNESS. UPON LOOKING AT THE ACTUAL QUANTITY GAUGE ON THE MFD, THE QUANTITY INDICATED 20% AND WAS FALLING. I IMMEDIATLY CONCTACTED DISPATCH VIA ATLANTA RADIO AND NOTICED THE QUANTITY WAS RAPIDLY REDUCING. WE ELECTED TO RETURN TO DENVER AND DECLARED AN EMERGENCY.  WE NOTIFIED THE CABIN TO PREPARE FOR A LANDING BACK IN DENVER AND THAT IT WOULD BE A NORMAL LANDING. ON APPROACH QUANTITY WAS INDICATING 0% WE LANDED NORMALLY AND STOPPED ON THE RUNWAY, AT TOUCH DOWN HYD SYSTEM 2 PRESSURE FELL OFF TO 1400PSI AND WE RECIEVED SEVERAL EICAS MESSAGES. AFTER WE CAME TO A STOP THE PRESSURE RETURNED TO SYS 2 (NOT FLUID) AND WE TAXIED TO THE GATE, AND NOTIFIED MAINTENCE.
20110402006199A	AIRCRAFT WAS CONDUCTING AIRCRAFT CERTIFICATION TESTING TO DETERMINE PROPER V1 SPEEDS FOR FLAPS 10.  THE AIRCRAFT ROLLED TO THE RIGHT IMMEDIATELY AFTER TAKE OFF AND CRASHED
20110402006609I	04/02/2011- AIRCRAFT, N3663R DEPARTED FERNANDINA BEACH (KIFB) AIRPORT FOR CONCORD AIRPORT(KJQF) ON VFR FLIGHT.  PILOT ATTEMPTED TO LAND ON RUNWAY 20 AT CONCORD AIRPORT, ENCOUNTERED CROSSWIND GUSTS UP TO 28 KNOTS AT 270 DEGREES.  PILOT THEN ELECTED TO DO GO AROUND. DURING SECOND LANDING, THE AIRCRAFT ENCOUNTERED A CROSSWIND CONDITION, PILOT WAS UNABLE TO MAINTAIN CONTROL OF THE AIRCRAFT. LANDED IN GRASSY AREA TO THE RIGHT OF RUNWAY 20, HIT A DISTANCE MARKING SIGN WITH RIGHT WING.  PILOT THEN STOPPED AIRCRAFT AND REPORTED THE INCIDENT TO THE TOWER.  NO INJURIES TO PILOT.  MINOR DAMAGE TO AIRCRAFT RIGHT WING WAS OBSERVED.
20110402006639A	AIRCRAFT WAS IN THE PATTERN FOR LANDING AT CENTRAL JERSEY REGIONAL AIRPORT (47N) AND THE ENGINE QUIT.  THE PILOT PERFORMED AN EMERGENCY LANDING STRIKING POWER LINES AND COMING TO REST ON WESTON CANAL RD. NEAR THE INTERSECTION OF SCHOOLHOUSE RD.
