c5	remark
20000527013149A	(-23) ON MAY 27, 2000, ABOUT 1020 HOURS MST, A CESSNA 172RG, N5207U, OPERATED BY EMBRY RIDDLE AERONAUTICAL UNIVERSITY OF PRESCOTT, AZ., WAS DESTROYED DURING A COLLISION WITH TERRAIN NEAR PRESCOTT. THE CERTIFIED FLIGHT INSTRUCTOR AND THE COMMERCIAL STUDENT BOTH RECEIVED FATAL INJURIES. VISUAL METEOROLICAL CONDITIONS PREVAILED FOR THE INSTRUCTIONAL FLIGHT OPERATING CUNDER 14 CFR PART 141. THE FLIGHT ORIGINATED FROM PRESCOTT ABOUT 0915 AS A LOCAL AREA TRAINING FLIGHT FOR COMMERCIAL MANUEVERS, AND WAS SCHEDULED TO RETURN BY 1200. WHEN THE A/C FAILED TO RETURN, A SEARCH OF THE PRACTICE AREA REVEALED THE CRASH SITE ON THE DRAKE VOR 288 DEGREE RADIAL ABOUT 11 MILES AND ABOUT 4,400 FEET MSL. (.4)THE AIRPLANE COLLIDED WITH THE HIGH DESERT TERRAIN DURING MANEUVERING FLIGHT WHILE ON A DUAL INSTRUCTIONAL FLIGHT. THE ACCIDENT SITE ELEVATION WAS 4,400 FEET MEAN SEA LEVEL (MSL). THE INSTRUCTOR AND DUAL COMMERCIAL STUDENT WERE SCHEDULED TO PRACTICE COMMERCIAL MANEUVERS, A SIMULATED EMERGENCY APPROACH AND LANDING, AND SYSTEM/EQUIPMENT MALFUNCTIONS. RADAR DATA DEPICTED THE AIRPLANE WAS OPERATED IN THE PRESCRIBED PRACTICE AREA, CONDUCTING FLIGH                                                         T MANEUVERS. THE RADAR DATA ALSO INDICATED THAT THE AIRPLANE'S MAXIMUM ALTITUDE WAS 8,200 FEET MSL AND ITS LOWEST ALTITUDE WAS 6,500 FEET MSL, THE MINIMUM ALTITUDE OBSERVED BY THE RADAR. THE FLIGHT WAS NOT IN RADIO CONTACT WITH ANY GROUND FACILITY. AT THE ACCIDENT SITE, THE LANDING GEAR WAS FOUND IN THE EXTENDED POSITION, AND THE FLAPS WERE FOUND FULLY RETRACTED. DAMAGE TO THE PROPELLER INDICATED IT WAS ROTATING AT THE TIME OF IMPACT. OBSERVED EVIDENCE AT THE ACCIDENT SITE INDICATED THE AIRPLANE IMPACTED WITH A HIGH DESCENT RATE AND LOW FORWARD VELOCITY, IN A SLIGHT LEFT WING DOWN, AND NOSE DOWN ATTITUDE. NO MECHANICAL ANOMALIES WERE FOUND WITH THE AIRPLANE. TRACES OF ANTIHISTAMINE, EPHEDRINE, AND PHENYLPROPANOLAMINE WERE FOUND IN THE BLOOD DURING THE TOXICOLOGY EXAMINATION OF THE FLIGHT INSTRUCTOR.
20000527018049I	(-23) NO NARRATIVE AVAILABLE.
20000527022349A	(-23) ON MAY 27, 2000, AT 1830 CDT, N736BA DEPARTED 2600 FOOT GRASS STRIP. THERE WERE THREE PASSENGERS ON BOARD AND GAS TANKS WERE FULL. THERE WAS NO WIND. THE PILOT DID NOT HAVE CONTROL OF THE AIRCRAFT, WHICH VEERED TO THE LEFT, ALTHOUGH HE HAD FULL RIGHT RUDDER. TAKEOFF WAS ABORTED. AIRCRAFT SPUN AROUND, SLID TO A STOP AND STRUCK FENCE. (.4) DURING TAKEOFF, AT ROTATION, THE AIRPLANE YAWED 20-30 DEGREES LEFT AND BEGAN TO SLIDE DOWN THE CENTER OF THE 2,600-FOOT GRASS RUNWAY. THE PILOT REDUCED THE ENGINE POWER TO IDLE; HOWEVER, THE AIRPLANE CONTINUED TO TRACK TOWARD THE LEFT SIDE OF THE RUNWAY.  THE AIRPLANE STRUCK A BARBED WIRE FENCE THAT PARALLELED THE RUNWAY.  THE OWNER STATED THAT HE HAD FLOWN THE AIRPLANE EARLIER THAT DAY AND NOTED 'NO DISCREPANCIES.'
20000527026159I	(-23)MAY 27, 2000, THE CREW EXPERIENCED A COMPLETE LOSS OF POWER ON THE RIGHT ENGINE, WHILE CLIMBING 19,000 FEET ON DEPARTURE FROM MERIDA, YUCATAN, MEXICO. THE AIRCRAFT RETURNED TO MERIDA WITHOUT INCIDENT.  THE ENGINE WAS REMOVED AND SENT TO GARRETT AVIATION SERVICES AN FAA APPROVED REPAIR STATION AT AUGUSTA, GEORGIA.  ON JUNE 8, 2000, THE ENGINE WAS DISASSEMBLED FOR INSPECTION.  THE INITIAL FINDINGS REVEALED THAT THE ENGINE SUFFERED A FAILURE OF THE HIGH SPEED PINION ASSEMBLY.  THE COMPONENTS WERE SENT TO HONEYWELL IN PHOENIX, ARIZONA FOR FURTHER ANALYSIS.
20000527032289I	(-23)IEA1700018
20000527034129I	(-23)PROP STRIKE, DURING TAXI PROP STRUCK A STEEL BARREL THAT WAS BEING USED AS A TIEDOWN.
20000527034359I	(-23)WHILE TAXING AT BULLHEAD CITY AIPORT, THE AIRCRAFT BRAKES FAILED DURING A 6FT BRACKING TURN, CAUSING THE AIRCRAFT TO DEPART THE TAXIWAY SURFACE ONTO THE SAND. ONCE THE NOSE GEAR ENTERED THE SAND AREA, THE NOSE GEAR COLLAPSED CAUSING THE PROP TO STRIKE THE GROUND.
20000527043339A	(-23) ON MAY 27, 2000, A BEECHCRAFT A36, N66SB, DEPARTED PHL TO BED IN VMC CONDITIONS. THE PILOT OF THE AIRCRAFT SELECTED THE LEFT MAIN FUEL TANK DURING APPROACH TO BED. APPROXIMATELY TWO MINUTES AFTER SELECTING THE LEFT MAIN FUEL TANK, ABOUT 1/2 MILE FROM THE END OF RUNWAY 29, AT APPROXIMATELY 600 FEET, WITH THE LANDING GEAR AND FLAPS DOWN, THE ENGINE LOST POWER AND STOPPED RUNNING. THE PILOT SELECTED THE RIGHT MAIN FUEL TANK, TURNED ON HIS AUXILIARY FUEL PUMP AND THE ENGINE FAILED TO RESTART PRIOR TO CRASHING INTO THE TREES APPROXIMATELY 1/4 MILE SHORT OF RUNWAY 29. THE AIRCRAFT ENDED UP PARTIALLY SUBMERGED IN THE SHAWSHEEN RIVER. THE PILOT WAS THE ONLY PERSON IN THE AIRCRAFT AND HE WAS NOT INJURED. THE AIRCRAFT RECEIVED SUBSTANTIAL DAMAGE TO THE LEADING EDGE OF BOTH WINGS, DAMAGE TO THE RIGHT WING SPAR, AND ENGINE MOUNT AND FIRE WALL STRUCTURE. THE AIRCRAFT ALSO SUSTAINED DAMAGE TO BOTH FLAPS, LOWER WING SKINS, LANDING GEAR DOORS, ENGINE COWLING, AND ONE BLADE ON THE PROPELLER WAS BENT.
20000528009839A	(-23)^PRIVACY DATA ^THE OWNER BUILDER OF AN AMATEUR BUILT CAPELLA XLS SUBSTANTIALLY DAMAGED THE AIRCRAFT ON LANDING AT TAYLOR MUNICIPAL AIRPORT.^PRIVACY ^ A PRIVATE PILOT WAS NOT INJURED IN THE ACCIDENT. THE PART 91 FLIGHT PART OF THE AIRCRAFT TEST PHASE, ORIGINATED APPROXIMATELY 30 MINUTES PRIOR TO THE ACCIDENT. ACCORDING TO THE PILOT, HE WAS ATTEMPTING A SHORT FIELD LANDING (A 3 POINT LANDING, HE HAD BEEN DOING WHEEL LANDING UP TO THIS POINT) WITH 20 DEGREES OF SLIDING SIDEWAYS THE RIGHT MAIN GEAR FOLDED UNDER THE AIRCRAFT AND SEPARATING THE RIGHT HAND WING LIFT STRUT. THE LANDING GEAR AND LIFT STRUT ATTACH AREA OF THE STEEL TUBULAR FRAME WAS SUBSTANTIALLY DAMAGED, AS WELL AS THE RIGHT LOWER WING SKIN, TIP AND AILERON. (.4)THE PILOT WAS ATTEMPTING A SHORT-FIELD LANDING TO RUNWAY 17.  DURING THE LANDING ROLL, THE PILOT LOST DIRECTIONAL CONTROL OF THE AIRPLANE RESULTING IN A 'TIGHT GROUND LOOP TO THE LEFT.'  THE PILOT ATTEMPTED TO STOP THE TURN WITH OPPOSITE RUDDER AND BRAKING.  SUBSEQUENTLY, THE AIRPLANE EXITED THE LEFT SIDE OF THE RUNWAY, COLLAPSING THE RIGHT MAIN LANDING GEAR, AND CAME TO REST UPRIGHT.  THE PILOT HAD ACCUMULATED A TOTAL OF 3 HOURS IN THE AIRPL                   ANE MAKE AND MODEL.
20000528011039A	(-23) THE PILOT SUSTAINED THAT AFTER TAKEOFF, THE A/C WAS NOT CLIMBING VERY WELL. TAKEOFF WAS TO THE SOUTH INTO CLIMBING TERRAIN. ROUGH AIR AND DOWN DRAFTS STOPPED THE CLIMB AND APPROX. 1 MILE SOUTH OF THE AIRPORT. THE A/C STRUCK THE TOPS OF THE TREES AND CRASHED.
20000528011419A	(-23) ON 5/28/00 @ 1159 PDT, AIRCRAFT N467YV A PIPER PA46-310P, AMLBU EXPERIENCED POSSIBLE ENGINE PROBLEMS RIGHT AFTER TAKEOFF FROM HAWTHRONE (HHR). THE PILOT MR. ANDREW JEROME LOWE ATTEMPTED TO RETURN TO HHR.  THE AIRCRAFT CRASHED 3/4 MILES SSW OF AIRPORT IN A PARKING LOT AT 4305 E. EL SEGUNDO BLVD NEAR INTERSECTION OF HAWTHORNE BLVD (TACO BELL).  THE AIRCRAFT WAS DESTROYED UPON IMPACT AND SUBSEQUENT POST CRASH FIRE.  ALL THREE OCCUPANTS SUFFERED FATAL INJURIES, NO REPORTED GROUND INJURIES OCCURRED.  UPDATE AS OF 06/27/00, WE ARE AWAITING FOR TEST RESULTS ON ENGINE PARTS SENT TO CONT MOTORS DETERMINE IF WATER WAS PRESENT IN THE FUEL SYSTEM.  WILL AMEND REPORT WHEN THIS INFORAMTION IS PROVIDED.                                              (.4) ON MAY 28, 2000, AT 1159 HOURS PACIFIC DAYLIGHT TIME, A PIPER PA-46-310P, N567YV, COLLIDED WITH THE GROUND IN A SHOPPING MALL PARKING LOT WHILE MANEUVERING TO RETURN TO THE RUNWAY DURING THE TAKEOFF INITIAL CLIMB FROM THE HAWTHORNE, CALIFORNIA, AIRPORT. THE AIRPLANE, OWNED AND OPERATED BY THE PILOT UNDER 14 CFR PART 91, WAS DESTROYED IN THE COLLISION SEQUENCE AND POST CRASH FIRE. THE PRIVATE PILOT AND TWO PASSENGERS SUSTAINED FATAL INJURIES. VISUAL METEOROLOGICAL CONDITIONS PREVAILED FOR THE PERSONAL FLIGHT AND NO FLIGHT PLAN WAS FILED. THE FLIGHT WAS ORIGINATING AT THE TIME OF THE OCCURRENCE AS A CROSS-COUNTRY FLIGHT TO LAS VEGAS, NEVADA. THE ACCIDENT SEQUENCE WAS HEARD AND OBSERVED BY WITNESSES BOTH ON THE AIRPORT AND IN THE VICINITY OF THE CRASH SITE. THE AIRPORT WITNESSES, WHO KNEW THE PILOT AND THE AIRPLANE, HOLD VARIOUS PILOT CERTIFICATES, AND WERE ON THE RAMP AT DIFFERENT LOCATIONS AROUND THE AIRPORT. ALL DESCRIBED THE ENGINE SOUNDS DURING THE TAKEOFF AS ABNORMAL IN VARIOUS DEGREES. ONE WITNESS SAID THAT WHILE THE SOUND WAS "DIFFERENT" THAN HE HAD HEARD COMING FROM THIS AIRPLANE BEFORE, IT WAS NOT UNUSUAL ENOUGH TO MAKE HIM STOP POLISHING HIS AIRPLANE. WHEN THE WITNESS DID LOOK AT THE DEPARTURE END OF THE RUNWAY, HE OBSERVED THAT THE AIRPLANE'S CLIMB OUT ANGLE WAS "MUCH SHALLOWER" THAN HE HAD EVER SEEN THIS AIRPLANE CLIMB BEFORE, AND HE BELIEVED THE TAKEOFF GROUND ROLL HAD BEEN LONGER THAN USUAL. TWO OTHER WITNESSES SAID THE ENGINE SOUNDED "LIKE A RADIAL ENGINE" AND BOTH BELIEVED THAT THE POWER OUTPUT WAS LOWER THAN NORMAL. THESE TWO WITNESSES ALSO OBSERVED A SHALLOW CLIMB OUT ANGLE AS THE AIRPLANE FLEW OVER THEWEST BOUNDARY FENCE. ADDITIONAL AIRPORT WITNESSES INCLUDED THE AIRCRAFT MECHANICS AT THE NORTHRUP-GRUMMAN EXECUTIVE HANGAR, WHICH IS LOCATED NEAR THE MID POINT OF THE RUNWAY ON THE SOUTH SIDE AND ALMOST OPPOSITE THE FEDERAL CONTRACT CONTROL TOWER. THE MAINTENANCE DEPARTMENT'S CHIEF INSPECTOR STATED THAT HE SAW THE AIRPLANE ON THE TAKEOFF ROLL, AND HEARD THE ENGINE SURGING. HE STATED THAT THE PROPELLER TONE DID NOT CHANGE FROM A STEADY RPM, BUT THAT THE ENGINE WAS "NOT DEVELOPING GOOD POWER OUTPUT" AND JUST DID NOT SOUND LIKE IT WAS AT FULL POWER. HE SAID, THAT IN HIS EXPERIENCE, HE ASSOCIATED IT WITH A FUEL FEED PROBLEM, A POSSIBLE TURBOCHARGER SURGE, OR AN EXCESSIVELY LEAN RUNNING CONDITION. THE ENGINE WAS NOT MISSING. THE EXHAUST TONE WOULD ALTERNATIVELY GET LOUD, THEN FADE OUT, AND BECOME LOUD AGAIN. HE SAID THAT THE AIRPLANE WAS ABOUT MIDFIELD WHEN IT ROTATED (ABOUT 3,000 FEET DOWN THE RUNWAY). IT APPEARED TO HIM THAT THE AIRPLANE HAD NOT ACCELERATED TO TAKEOFF SPEED, BUT THE PILOT FORCED THE ROTATION BY "YANKING IT OFF THE GROUND." HE ALSO OBSERVED THAT THE TAKEOFF INITIAL CLIMB APPEARED MUSHY. HE WATCHED THE CLIMB OUT TO ABOUT 20 FEET AND THEN WENT BACK TO WORK. THE GROUND WITNESSES LOCATED NEAR THE IMPACT SITE WERE UNIFORM IN THEIR DESCRIPTION OF THE AIRPLANE BEGINNING A STEEP LEFT TURN BETWEEN 1/4- AND 1/2-MILE FROM THE RUNWAY'S END. THOSE WITNESSES, WHO ARE RESIDENTS OF THE AREA, STATED THAT THE AIRPLANE'S ALTITUDE WAS MUCH LOWER DURING THIS TURN THAN NORMALLY OBSERVED WITH OTHER AIRPLANES THAT ARE DEPARTING FROM THE AIRPORT. THE BANK ANGLE WAS VARIOUSLY ESTIMATED 
20000528016389I	(-23)PILOT-IN-COMMAND WAS LANDING THIS AIRCRAFT WHEN A GUST OF WIND BLEW THIS AIRCRAFT OFF THE RUNWAY.
20000528016799I	(-23)VANGUARD AIRCRAFT N5WM DECLARED AN EMERGENCY DUE TO A WHEEL WELL FIRE INDICATION INBOUND TO KANSAS CITY, MCI AIRPORT. CRASH FIRE RESCUE WERE STANDING BY AND THE AIRCRAFT LANDED WITHOUT INCIDENT.  VANGUARD MECHANICS DETERMINED THAT A CANNON PLUG FOR THE WHEEL WELL FIRE INDICATION SYSTEM HAD MALFUNCTIONED CAUSING AN ARRONEOUS INDICATION.  THE CANNON PLUG WAS REPLACED AND FURTHER TROUBLESHOOTING WAS PERFORMED WITHOUT A REPEAT INDICATION.  THE IARCRAFT WAS RELEASED TO SERVICE AND SUBSEQUENT FLIGHTS DID SEE A REPEAT OF THE AMLFUNCTION.  WITH THIS REPORT INCIDENT NUMBER CE2000ACE051 IS CONSIDERED CLOSED.
20000528017089I	(-23)AIRCRAFT N954U ENROUTE ABQ TO STL EXPERIENCED A CRACKED F/O OUTER WINDSHIELD. DIVERTED TO ICT AS A PRECAUTION.  MAINTENANCE MANUAL STATES THAT YOU CAN FLY WITH OUTER EINDSHIELD CRACKED.  MAINTENANCE CONTROL HAD MECHANIC FORM EXECUTIVE AIRCRAFT LOOK AT WINDSHIELD.  MEL'D PER THE MEL, PLACARDED AND CONTINUED FLIGHT.  ON ARRIVAL AT STL, MAINTENANCE REMOVED AND REPLACED F/O OUTER WINDSHIELD AND HEATER CONTROL.  AIRCRAFT RETURNED TO SERIVCE.
20000528017649I	(-23)ON MAY 28, 2000, AT APPROX 1600 MDT, A BEECH A36, N8074P, REGISTERED TO SAN JUAN PILOT TRAINING, IC. LANDED WITH THE GEAR RETRACTED AT FOUR CORNERS REGIONAL AIRPORT IN FARMINGTON, NM, DURING AN INSTRUCTION FLIGHT. VISUAL METEOROLOGICAL CONDITIONS PREVAILED AT THE TIME & WEATHER WAS NOT A FACTOR.  THE AIRCRAFT SUSTAINED MINOR DAMAGE & THE CERTIFICATED FLIGTH INSTRUCTOR AND STUDENT PILOT WERE UNINJURED.  THE FLIGHT ORIGINATED AT FARMINGOTN APPROX. 1 HOUR EARLIER.  THE PILOTS HAD PERFORMED SEVERAL TOUCH-AND-GOS WITH NO APPARENT PROBLEMS.  ON THE LAST ONE, THE GEAR WOULD NOT EXTEND.  REPEATED ATTEMPTS BY BOTH PILOTS (ELECTRICAL AND MANUAL) FAILED TO EXTEND THE GEAR.  THE INSTRUCTOR NOTIFIED THE TOWER OF THE EMERGNECY AND LANDED WITH THE GEAR UP ON RUNWAY 29 (A DIRT STRIP).  EXMINATION OF THE AIRCRAFT INDICATED A FAILURE OF EITHER THE LANDING GEAR UPLOCK SWITCH OR THE MAIN LANDING GEAR RELAY.  THE MOTOR CONTINUED TO RUN AFTER RETRACTION UNTIL THE GEAR BECAME JAMMED INTHE WHEEL WELLS POPPING THE CIRCUIT BREAKER.  THE CONTROL TUBES HAD TO BE CUT TO EXTEND THE GEAR.
20000528018009I	(-23)AFTER DEPARTING COLUMBIA, MO (COU), THE REAR ENGINE QUIT. PILOT STATED THAT HE ATTEMPTED TWO RE-STARTS WITH NO SUCCESS.  HE TRIED TO MAKE SEDALIA, MO (DMO), BUT COULD NOT MAINTAIN FLIGHT WITH JUST THE FRON ENGINE OPERATING.  HE LANDED ABOUT 200 FEET SHORT OF RUNWAY 36 AT DMO IN A BEAN FIELD, WITH THE LANDING GEAR RETRACTED.  THERE IN MINIMAL DAMGE TO THE BELLY SKIN AND THE FRONT PROPELLER.  A MECHANIC INSPECTED THE REAR ENGINE, AND THE PRELIMINARY FINDINGS INDICATE THAT THE OIL PUMP DRIVE SHEARED, CAUSING COMPLETE LOSS OF OIL PRESSURE, WHICH IN TURN CAUSED THE PROPELLER TO GO TO THE FEA THER POSITION, STOPPING THE ENGINE.  INCIDENT#CE2000IGA052 IN CONSIDERED CLOSED WITH THIS REPORT.
20000528018149I	(-23) ON LANDING ROLLOUT AT 60-75 KNOTS, THE RIGHT MAIN GEAR UPLOCK MECHANISM BROKE AND THE GEAR PARTIALLY COLLAPSED. NOTE: ITEM 14-MILITARY SURPLUS/AIRCRAFT REBUILT BY LONE STAR AIR MUSEUM IN 1992.  INCIDENT #CE2000IGA054 IS CONSIDERED CLOSED WITH THIS REPORT.
20000528019949I	(-23) THE PILOT FAILED TO FLAIR AT LANDING. DAMAGE WAS DONE TO THE PROPELLER AND NOSE GEAR TIRE AND WHEEL, AND RIGHT HAND MAIN LANDING GEAR. THE PILOT REFUSES TO TALK TO US, SO WE ARE NOT ABLE TO OBTAIN INFORMATION NECESSARY FOR BLOCKS 14 AND 31. THE PILOT WAS INTOXICATED AND HAS VOLUNTARILY SURRENDERED HIS PILOT CERTIFICATE AND MEDICAL CERTIFICATE. THEY WERE BOTH SENT DIRECTLY TO OKLAHOMA CITY BYPASSING THE FSDO.
20000528021039I	(-23) DURING FINAL APPROACH FOR LANDING AT HILLSBORO, OREGON THE PILOT DID NOT LOWER THE LANDING GEAR. POST FLIGHT INSPECTION REVEALED THAT THE "THROTTLE POSITION/LANDING GEAR WARNING SWITCH" WIRING HAD FAILED.
20000528029439I	(-23)PILOT ADMITS HE DID NOT LOOK TO SEE IF GEAR WAS DOWN OR CHECK GEAR LIGHTS. POST INC. GEAR CHECK SHOWED GEAR WORKED NORMAL EXCEPT GEAR WARNING HORN DID NOT WORK.
20000528031249I	(-23)NOSE WHEEL COLLAPSED ON LANDING.
20000528034609I	(-23)THE PILOT HAD BEEN CIRCLING A FAMILY RESIDENCE AND WAS DEPARTING THE AREA WHEN HE EXPERIENCED A SUBSTANTIAL LOSS OF ENGINE POWER. TH PILOT STATED THAT HE PERFORMED THE EMERGENCY CHECKLIST ITEMS, WHICH DID NOT RESTORE ENGINE POWER TO NORMAL. THE PILOT MADE A PRECAUTIONARY LANDING IN A FIELD.  ALTHOUGH NO DEFINITIVE CAUSE FOR THE POWER LOSS COULD BE DETERMINED, CARBON FOULED PLUGS OR CARBURETOR INCING IS SUSPECTED.
20000528034629I	(-23)ON A GLIDER CROSS COUNTRY, RAN OUT OF THERMAL LIFT AND LANDED ON A ROUGH FIELD OFF AIRPORT, WITH MINOR DAMAGE TO THE GLIDER AND MINOR INJURY.
20000529006459A	(-23) GLIDER DEPARTED EPHRATA UNDER AN OVERCAST. UNABLE TO ESCAPE AREA OF SINKING AIR. MADE FORCED LANDING IN FIELD WITH SUBSTANTIAL DAMAGE TO AIRCRAFT.
20000529012269A	(-23) PILOT REPORTED TO HIS INSURANCE AGENT THAT WHILE IN CRUISE FLIGHT, HE EXPERIENCED SMOKE IN THE COCKPIT. HE SHUT THE ENGINE DOWN AND LANDED IN A PLOWED FIELD. THE RIGHT WING, COWLING AND PROP WERE DAMAGED AS A RESULT OF LANDING.
20000529016949I	(-23)^PRIVACY DATA OMITTED^ RECEIVED SERIOUS INJURIES DURING A VOLUNTARY PARACHUTE JUMP AT THE MADERA PARACHUTE CENTER, MADERA, CA ON 05/29/2000 AT APPROXIMATELY 1115 PDT.  WITNESSES REPORTED THAT HE JUMPED FROM AN AIRCRAFT AT 2500' MSL AND APPREARED TO BE UNSTABILIZED IN HIS FALL.  THE PARACHUTE OPENED BUT IT ROTATED THROUGHOUT  THE DESCENT IMPACT WITH THE GROUND WAS SEVERE.  HE WAS HOSPITALIZED WITH BROKEN BONES.  THE MAIN PARACHUTE WAS A VECTOR V1-2.  THE CANOPY WAS A PERFORMANCE DESIGN STILETTO 107.  THE RESERVE CHUTE WAS A RAVEN 1 REPACKED ON 4/12/00.  ^PRIVACY DATA ^ HAD COMPLETED APPROXIMATELY 290 JUMPS PRIOR TO THIS INCIDENT AND 6 TO 7 JUMPS AT MADERA PARACHUTE CENTER IN THE PAST 4 WEEKS.
20000529017059I	(-23)ON MAY 30, 2000, AT APPROXIMATELY 0616 CDT, NORTHWEST AIRLINES FLIGHT 1030, A DOUGLAS DC-9-30, N9343, ATTEMPTED TAKE OFF AT KANSAS CITY, MO, (MCI). TAKE OFF WAS ABORTED AND RETURNED TO GATE DUE TO MAX AIRSPEED WARNING ILLUMINATED AT 100 KNOTS ACCOMPANIED BY CLACKER.  OVERSPEED WARNING SYSTEM WAS DEFFERED PER MEL 34-5.  AIRCRAFT WAS RETURNED TO SERVICE.  INCIDENT #CE5000IAC050 IS CONSIDERED CLOSED WITH THIS REPORT.
20000529017529I	(-23)PILOT/OWNER MOVED HIS A/C OUT OF "T" HANGER, STARTED THE ENGINE AND BEGAN TAXING FOR APPROX 75FT. WHEN APPLIED THE R/H MAIN WHL BRAKE WITHOUT RESULTS IN ORDER TO MAKE A R/H TURN.  THE YAK-52 PROCEEDED STRAIGHT AHEAD.  APPLICATION OF L/H MAIN WHL BRAKE DID NOT WORK EITHER.  PILOT SHUT MAGNETOS "OFF".  THE YAK-52 COASTED FIRST INTO A CESSNA 320 SHEARING OFF THE CESSNA 320 L/H TIP TANK FUEL DRAIN WITH IT'S L/H WING, OUTBD PORTION L/E.  THE YAK-52 CONTINUED IN AN STRAIGHT LINE A BIT FURTHER, THEN STRIKING A STEEL VERTICAL SUPPORT WITH IT'S L/H WING L/E AND THEN INTO A PARKED BEECH A-35'S PROP AND A CESSNA 210 BEFORE COMING TO REST.  ALL DAMAGE IS OF A MINOR CATEGORY TO ALL A/C INVOLED.  THE YAK-52 ENGINE WAS NOT ROTATING WHEN IT ENCOUNTERED THE BEECH A-35 ANF THE CESSNA 210.  THERE WERE NO PERSONAL INJURIES AND NO FIRE FO ANY KIND.  CAUSEOR BRAKE FAILURE (COMPONENT P/N) WILL BE SUBMITTED ON AN M&D REPORT FORM WHEN DETERMINED.
20000529017759I	(-23)ENROUTE FROM BNA TO LIT AT 4500 FEET PILOT NOTICED POWER DECREASING. PILOT FOLLOWED EMERGENCY PROCEDURES AND CHECKLIST WHILE TURNING AIRCRAFT TOWARD COVINBTON MUNI AIRPORT.  POWER LOSS GOT WORST AND PILOT LANDED IN A FIELD AS HE WAS UNABLE TO MAKE THE AIRPORT.  NO DAMAGE, NO INJURY.
20000529017879I	(-23)THE PILOT PUT THE GEAR DOWN AND CLAIMS HE HAD THREE GREEN LIGHTS. SHORTLY AFER HE LANDED ALL THREE GEAR COLLAPSED.  THIS IS AN UNUSUAL GEAR SYSTEM, BECAUSE WHEN THE PILOT WANT TO PUT THE GEAR HANDLE IS PLACED IN THE UP POSITION AND ROTATES INTO A DETECT.  THE PILOT CLAIM THE HANDLE POPPED OUT OF THE DETENTE.  THE HANDLE WAS INSPECTED AND BY A MECHANIC AND WAS FELT TO BE IN DOOD WORKING ORDER.  THE PILOT IS TO BE REEXAMINED TO DETERMINED OF HE KNOWS HOW TO OPERATE THE GEAR CORRECTLY.
20000529017919I	(-23)AFTER LANDING ON RUNWAY 16L WHILE TAXING TO TAXIWAY J, A WIND GUST LIFTED THE RIGHT WING, CAUSING THE LEFT WING-TIP TO CONTACT THE GROUND. PEAK WIND GUSTS AT THE TIME OF THE INCIDENT WERE 31 KNOTS AT 220 DEGREES.  DAMAGE WAS LIMITED TO WRINKLING IN THE OUTER PORTION OF THE WING SKIN AND PAINT ABRASION ON THE HORIZONTAL STABILIZER AND ELEVATOR.  RUNWAY 25 WAS CLOSED BY NOTAM FOR CONSTRUCTION.
20000529017929I	(-23) FIRST SOLO FLIGHT FOR STUDENT PILOT ^PRIVACY^. FIRST LANDING WAS TOUCH AND GO.  SECOND LANDING WAS BOUNCED FOLLOWED BY ATTEMPTED GO AROUND.  TORQUE VEERED AIRCRAFT TO LEFT AND AIRCRAFT BECAME AIRBORNE WITH INSUFFICIENTFLYING SPEED RESULTING IN 180 TURN AND TOUCHING DOWN IN MEDIAN BETWEEN RUNWAY AND TAXIWAY.  NO VISIBLE DAMAGE TO AIRCRAFT WHICH SAT WITH RIGHT MAIN LANDING GEAR IN MARSH AND REEDS.
20000529020069I	(-23) AFTER LANDING AND DURING TAXI OPERATION AT BOLTON AIRPORT, COLUMBUS, OHIO THE AIRCRAFT ENCOUNTERED A NOSE WHEEL SHIMMY. SOON AFTER, THE NOSE WHEEL FORK BROKE, CAUSING THE AIRCRAFT PROPELLER TO STRIKE THE GROUND AND COMING TO REST ON A DESIGNATED TAXIWAY.
20000529031139I	(-23) NWA FLIGHT 57 BOM, MOMBAI, INDIA (VABB) TO AMS, AMSTERDAM, NETHERLANDS (EHAM) WHILE TAXIING FOR TAKEOFF HAD TO BACK TAXI ON RUNWAY 27, WHILE MAKING THE 180 DEGREE SHARP TURN AROUND HAD A TIRE BLOW. CREW DID NOT IDENTIFY THE "NOISE" AS A BLOWN TIRE AND TOOK OFF.THE TIRE DEBRIS DID SUBSTANTIAL DAMAGE TO THE LEFT WING. THE DAMAGE WAS A HOLE APPROX. 3 FEET BY 5 FEET JUST AFT OF THE WHEEL WELL. THE NUMBER TWO HYDRAULIC SYSTEM FLUID WAS LOST AND THE A/C RETURNED TO VABB AFTER DUMPING 140,000 LBS. OF FUEL. TAKE OFF GROSS WEIGHT 551,441. THERE WERE NO INJURIES TO CREW (17) OR PASSENGERS (265) & NO DAMAGE TO OTHER PROPERTY.
