c5	remark
20060626012719I	(-23) ON JUNE 26, 2006, AT 1650 EDT, A COMMANCHE MODEL PA-24-250, N41L, PILOTED BY ^PRIVACY DATA OMITTED^ LANDED GEAR UP AT PERRY FOLEY MUNICIPAL AIRPORT, PERRY, FLORIDA. THE PILOT WAS ON A CROSS COUNTRY FLIGHT THAT ORIGINATED AT MEMPHIS MUNICIPAL (FYE). VISUAL METEOROLOGICAL CONDITIONS PREVAILED AT THE TIME OF THE INCIDENT. THE THREE PASSENGERS AND PILOT HAD NO INJURIES. MINOR DAMAGE WAS SUSTAINED BY THE AIRCRAFT.
20060626013239I	(-23) ON JUNE 26, 2006, N8206G, A CESSNA 188, PILOTED BY ^PRIVACY DATA OMITT^, HOLDER OF COMMERCIAL CERTIFICATE ^PRIVACY DATA OMI^, STRUCK A POWER LINE WHILE CONDUCTING A SPRAY OPERATION. THE PILOT ^PRIVACY DAT^ HAD SPRAYED ROUND-UP ON HIS PREVIOUS FLIGHT AND WAS SPRAYING WATER IN A STUBBLE FIELD TO CLEAN THE RESIDUAL CHEMICAL FROM THE TANK. CMS ELECTRIC CONTACTED THE MEADE COUNTY SHERIFF TO REPORT THAT A POWER LINE HAD BEEN DAMAGED AND NO REPORT WAS MADE TO THEM. THE SHERIFF CONTACTED THE PILOT ^PRIVACY DAT^ WHO SAID THAT HE WAS THE PILOT THAT HAD HIT THE LINE. THE ELECTRIC COMPANY THEN CONTACTED THE FLIGHT STANDARDS DISTRICT OFFICE TO REPORT THE INCIDENT. CMS ELECTRIC ESTIMATED THE DAMAGE TO THE LINE AND POLES AT $2,000.00. THE PILOT ^PRIVACY DAT^ HAS AGREED TO PAY THE BILL.
20060626014029A	(-23) ON FINAL APPROACH TO MINONG, WI, THE PILOT DECIDED HE WAS OUT OF POSITION AND INITIATED A GO AROUND. PILOT STATED HE APPLIED POWER AND PULLED THE NOSE UP. AS THE AIRCRAFT PITCHED UP THE PILOT MOVED THE STICK FORWARD TO LEVEL THE AIRCRAFT OUT BUT COULD NOT GET FULL STICK TRAVEL BECAUSE THE REAR STICK GOT JAMMED ON THE BACK OF THE PILOT SEAT. THIS PREVENTED THE ELEVATOR FROM REACHING "FULL UP" TRAVEL. THE AIRCRAFT DESCENDED WHILE MAINTAINING FULL POWER IN A NOSE HIGH ATTITUDE JUST ABOVE STALL AND IMPACTED THE GROUND APPROXIMATELY 1/4 MILE FROM THE MINONG AIRPORT. THE PILOT SUSTAINED MINOR INJURIES AND THE PASSENGER WAS NOT INJURED.
20060626015439I	(-23) THE PILOT ^PRIVACY DATA OM^ MADE A NORMAL VFR APPROACH AT DEKALB MUNIICIPAL AIRPORT, DEKALB, ILLINOIS, IN CESSNA 210, N4688Q, ON JUNE 26, 2006. HE FAILED, HOWEVER, TO LOWER THE LANDING GEAR BEFORE LANDING. THE AIRPLANE SUSTAINED MINOR DAMAGE AS IT SLID TO A STOP ON THE RUNWAY.
20060626017269A	(-23) IFR FLIGHT FROM AMARILLO TX TO LINCOLN NE. A PRIVATE PILOT WITH NO HIGH PERFORMANCE ENDORSEMENT IN THE LEFT SEAT, AND A COMMERCIAL PILOT WITH AN INSTRUCTOR RATING IN THE RIGHT SEAT. THE AIRPLANE HAD A SINGLE THROW OVER YOKE. PILOT PLANNED ON A 3 HOUR FLIGHT AND STATED THEY HAD 4 HOURS AND 30 MINUTES OF FUEL ONBOARD. ATC DIVERTED THE FLIGHT AROUND AN MOA AND THE PILOT SAID IT ADDED ABOUT 15 MINUTES TO THE FLIGHT. ON THE APPROACH TO LINCOLN, THE PILOT SAID THAT THE ENGINE SUDDENLY QUIT ABOUT 1 1/2 MILES SOUTH OF THE AIRPORT. THE POST CRASH INSPECTION FOUND 1 QUART OF FUEL IN THE RIGHT MAIN TANK AND 3 1/2 GALLONS IN THE LEFT MAIN TANK. THE TANKS WERE NOT COMPROMISED AND THE FUEL LINE CONTINUITY WAS ESTABLISHED.
20060626019069A	(-23) THE PILOT STATED THAT HE ATTEMPTED TAKEOFF WITH NO PROBLEM. AFTER HE ROTATED HE STATED THAT HE LOST POWER AND ATTEMPTED TO LAND IN THE FIELD AT THE END OF THE RUNWAY. THE AIRCRAFT TOUCHED DOWN AND THE FRONT WHEEL CAUGHT IN THE DIRT AND THE AIRCRADFT FLIPPED OVER.
20060626022599A	(-23) ON JUNE 26, 2006 AT APPROXIMATELY 0302 AM, A PIPER PA-28R-200, N56246, WAS DESTROYED WHEN IT IMPACTED TERRAIN WHILE EXECUTING THE ILS RUNWAY 16 APPROACH AT PHILLIPSBURG, MID-STATE AIRPORT, PENNSYLVANIA (PSB).
20060627010529A	(-23) PILOT HAD A HARD LANDING WHICH SHE ATTEMPTED TO RECOVER FROM BY ADDING FULL POWER AND RETRACTING THE FLAPS. SHE LOST CONTROL OF THE AIRCRAFT AND DEPARTED THE WEST SIDE OF RUNWAY 34 COMING TO A STOP IN A DRAINAGE DITCH.
20060627012559A	(-23) ^PRIVACY DATA OMIT^ WAS PILOT OF N7658H A PIPER PA-12 ON FLOATS WHICH DEPARTED ANCHORAGE LAKE HOOD WITH ^PRIVACY DATA O^ AS PASSENGER. THE FLIGHT WENT SOUTH TO RESURRECTION PASS AND DEVILS PASS CABIN TO DROP SUPPLIES TO PERSONS ON THE GROUND. AT THE DESTINATION THE PILOT WAS MANEUVERING TO DROP THE SUPPLIES WHEN THE AIRCRAFT CRASHED NOSE FIRST INTO THE GROUND. ACCORDING TO WITNESSES THE WINGS DIPPED AND THE AIRCRAFT FELL NOSE FIRST TO THE GROUND. THIS WOULD INDICATE (ALONG WITH EVIDENCE AT THE CRASH SITE) A STALL/SPIN. THE PILOT WAS FATALLY INJURED UPON IMPACT AND THE PASSENGER WAS SERIOUSLY INJURED.
20060627012799I	(-23) ON 6/27/2006, PILOT WITH MECHANIC ON BOARD, LOST CONTROL WHILE TAXIING AIRCRAFT N7983Q DOWN C TAXIWAY AT NAPLES AIRPORT. AIRCRAFT TURNED LEFT, NOSE GEAR COLLAPSED AFTER DEPARTING TAXIWAY WEST OF C1 INTERSECTION.
20060627012999A	(-23) PILOT/OWNER ELECTED TO "HANDPROP" AIRCRAFT AFTER BATTERY DEPLETED DURING UNSUCCESSFUL NORMAL START ATTEMPT. TAIL TIE-DOWN RING OF AIRCRAFT WAS SECURED TO RAMP TIE-DOWN ANCHOR WITH WEB TYPE CARGO STRAP. ENGINE STARTED WITH APPARENTLY SOMEWHAT GREATER THAN IDLE POWER SETTING. AS PILOT WAS APPROACHING LEFT CABIN DOOR TO ENTER AIRCRAFT, CARGO STRAP TIE-DOWN FAILED AND AIRCRAFT BEGAN TO MOVE FORWARD. PILOT ATTEMPTED TO REACH INSIDE AIRCRAFT TO PULL MIXTURE CONTROL TO ICO (IDLE CUT-OFF) POSITION AND APPARENTLY "BUMPED" THROTTLE CONTROL TO NEAR TAKE-OFF POWER SETTING. PILOT MADE FUTILE ATTEMPT TO PHYSICALLY RESTRAIN AIRCRAFT AND ULTIMATELY LOST GRIP. AIRCRAFT MADE AN APPROXIMATE 180 DEGREE TURN ON RAMP, ACCELERATED, AND ULTIMATELY BECAME AIRBORNE. AIRCRAFT TRAVELED APPROXIMATELY 3/4 MILE BEFORE MAKING A DESCENDING RIGHT TURN AND CRASHING IN A CORNFIELD ABEAM THE EXTENDED CENTERLINE OF RUNWAY 25 AT KMQJ.
20060627013619A	(-23) 06/28/06 @ 10:00, INSPECTORS ^PRIVACY DATA OMITT^ FROM VNY FSDO RESPONDED TO REPORT OF HARD LANDING AT SMX. LOCATED CE-206, N562H AT SMX JET CENTER. DAMAGE WAS AS FOLLOWS: 1) PROPELLER HAS 1 BLADE BROKEN IN HUB AND THE OTHER 2 ARE Q-TIPPED APPROX. 6 INCHES. 2) L/H WING IS DAMAGED BOTH TIP AND REAR SPAR. 3) NOSE GEAR FAIRING IS SUBSTANTIALLY DAMAGED. PIC AS LISTED ON SMX AIRCRAFT ACCIDENT/INCIDENT INFORMATION FORM IS ^PRIVACY DATA OMITTED^ . PRELIMINARY NOTICE TAKEN ON SCENE INDICATED THAT ONE BRAKE LOCKED UP ON LANDING WITH NO PRESSURE IN THE OTHER BRAKE. THIS CAUSED THE PROP AND WING STRIKE. EXAMINATION OF THE AIRCRAFT WHEELS AND TIRES REVEALED NO FLAT SPOTS OR SIGNS OF ANY TRAUMA THAT MIGHT BE ASSOCIATED WITH A WHEEL AND BRAKE LOCK-UP. FURTHER EXAMINATION REVEALED THAT THE AIRCRAFT ROLLED FREELY WITH NO APPARENT BRAKE BINDING. ^PRIVACY DATA OMITTED^
20060627013649A	(-23) ON JUNE 27, 2006, N6720T, A BEECH BE-76 AIRCRAFT LANDED RUNWAY 27 RIGHT, GILLESPIE FIELD EL CAJON. DURING ROLLOUT THE LEFT MAIN GEAR COLLAPSED. THE PILOT AND TWO PASSENGERS WERE NOT INJURED, THE AIRCRAFT WAS SUBSTANTIALLY DAMAGED. INVESTIGATION REVEALED THE LEFT M/L/G "A" FRAME TUBE FAILED AT THE LUBRICATION PORT. AD 97-06-10 HAS BEEN COMPLIED WITH ON SCHEDULE. M OR D REPORT HAS BEEN SUBMITTED.
20060627013949A	(-23) AIRCRAFT LANDING ON PRIVATE AIRSTRIP IMPACTED BRANCHES OF TREE LOCATED 100 FEET BEYOND CENTERLINE OF RUNWAY WITH LEFT WINGTIP. AERODYNAMIC EFFECT OF IMPACT AND MINIMUM CONTINUOUS AIRSPEED CAUSED AIRCRAFT TO DESCEND 60 FEET TO IMPACT POINT.
20060627019049A	(-23) PUBLIC USE AIRCRAFT INVESTIGATED BY HOMELAND SECURITY, NO OTHER DATA AVAILABLE.
20060627019219A	(-23) PILOT STATED HIS APPROACH WAS HIGH AND FAST. HE THEN LANDED FAR DOWN THE RUNWAY, RAN OFF THE RUNWAY, AND THE AIRCRAFT FLIPPED OVER.
20060627021839A	(-23) A BD5J AIRCRAFT FLEW A LOW PASS OVER RUNWAY 14 AT THE OCEAN CITY MUNI AIRPORT, PULLED UP AND TURNED CROSSWIND TO FLY A NORMAL CLOSED TRAFFIC PATTERN. WITNESSES REPORTED THAT N23AP FLEW A NORMAL DOWNWIND, AFTER TURNING BASE LEG THE AIRCRAFT ROLLED OUT ON A LONGER AND LOWER FINAL APPROACH THAN USUAL. THE OWNER OF N23AP SAW THE AIRCRAFT APPROACHING THE RUNWAY LOW OVER THE TREES, IT APPEARED TO HIM THAT THE AIRCRAFT WAS ACTUALLY DESCENDING TO THE THRESHOLD, HE LOOKED AWAY FOR A MOMENT, WHEN HE LOOKED BACK HE EXPECTED TO SEE THE AIRCRAFT ON THE RUNWAY BUT SAW SMOKE RISING FROM THE TREE LINE. THE AIRCRAFT IMPACTED THE TREE TOPS THEN FELL VERTICALLY AND BURST INTO FLAMES UPON IMPACT. THE PILOT WAS KILLED AND THE AIRCRAFT WAS DESTROYED WHEN THE FULL FUEL TANKS EXPLODED. A WITNESS COULD HEAR THE ENGINE AS THE AIRCRAFT PASSED OVER.
20060628011869A	(-23) ON JUNE 28, 2006 THE PILOT ^PRIVACY DATA OMI^ ATTEMPTED TO LAND N30328, A CESSNA 177, AT OLYMPIA AIRPORT. THE PILOT ^PRIVACY DA^ FAILED TO MAINTAIN CONTROL OF THE AIRCRAFT DURING THE LANDING WHICH INDUCED OSCILLATIONS AND LANDED HARD ON THE NOSE WHEEL STRIKING THE PROPELLER.
20060628013359A	(-23) PILOT WAS FLYING EASTBOUND @ HIGHWAY 91 (NEAR CROSSPOINT: TOLLROAD 241) WHEN HE HEARD A LOUD BANG. HE TURNED NORTH AND LANDED @ FIVE MINUTES LATER ON A MESA (960 FT) AT THE STATE PARK, CHINO HILLS, CHINO, CA. THE PILOT EXITED THE AIRCRAFT AND LOOKED AROUND FOR DAMAGE. HE NOTICED NONE. HE ENTERED THE HELICOPTER AND TOOK OFF. AS HE HOVERED (3-5 FT), HE PUSHED ON THE CYCLIC. THE HELICOPTER PITCHED NOSE DOWN, STRUCK THE GROUND AND ROLLED TO THE RIGHT. THE MAIN ROTOR MAST SNAPPED AT THE TOP OF THE MAST (MAIN ROTOR FLEW 60 FT AWAY). ALSO, THE TAIL BOOM SNAPPED OFF (NO TAIL ROTOR STRIKE). THE PILOT AND PASSENGER EXITED THE AIRCRAFT WITH NO KNOWN INJURIES. NO POST FIRE.
20060628013419A	(-23) DURING TAKEOFF FROM HARVEY FIELD, RWY 32, THE ENGINE BEGAN TO RUN ROUGH JUST AFTER LIFT OFF. THE PILOT EXECUTED A LEFT TURN AND FLEW PARALLEL TO THE DEPARTING RUNWAY. THE AIRCRAFT NEVER TOUCHED DOWN AND COLLIDED WITH THE AIRPORT BOUNDARY FENCE AT THE SOUTH END OF RWY 32/14. THE AIRCRAFT CONTINUED ACROSS A TWO LANE ROAD DRAGGING THE FENCE ACROSS A VEHICLE TRAVELING ON THE ROAD. THE AIRCRAFT PROCEEDED DOWN A 10' EMBANKMENT, IMPACTED ON ITS NOSE AND LEFT WING TIP AND FLIPPED OVER IN A FARM FIELD. THERE WERE NO INJURIES TO THE OCCUPANTS OF THE VEHICLE. THE OWNER/PILOT SUSTAINED SERIOUS INJURIES.
20060628013579A	(-23) THE PILOT PERFORMED A DOWNWIND TAKEOFF WITH A THIRTEEN KNOT TAILWIND. DURING THIS PHASE OF FLIGHT, THE HELICOPTER LOST TAILROTOR AUTHORITY CAUSING LOSS OF CONTROL AND IMPACTING THE GROUND APPROXIMATELY 200 FEET FROM THE INITIAL HELICOPTER TAKEOFF SPOT. THERE WAS DAMAGE TO THE LEFT CABIN AREA, THE FORWARD PART OF THE LEFT SKID WAS TORN OFF AND THE MAIN ROTOR BLADES WERE SEVERELY WRINKLED AND TWISTED.
20060628013749I	(-23) ON JUNE 28, 2006, AN AVRO 146-RJ85A, MESABA AIRLINES FLIGHT 3516 DURING TAKEOFF ROLL AT DTW HAD A BIRD STRIKE ON #3 ENGINE. CONTRACT MAINTENANCE PERFORMED THE FOLLOWING: VISUALLY EVALUATED #3 ENGINE AND FOUND BIRD MATTER IN GAS PITCH #3. VISUAL EVALUATION OF FIRST STATE STATOR/ROTOR WITH FLASHLIGHT AND COMPLETED ENGINE RUN WITH CREW AT 90% WITH NO ABNORMAL INDICATIONS NOTED. VISUALLY EVALUATED AIRCRAFT AND NOTED BIRD MATTER TO BE ISOLATED TO #3 ENGINE. FOUND AIRCRAFT #3 ENGINE TO BE SAFE FOR ONE TIME FERRY FLIGHT ROC-DTW TO PERFORM BORESCOPE AND COMPRESSOR WORK. COMPANY MAINTENANCE FLEW INTO ROC TO EVALUATE/INSPECT ENGINE.
20060628014679A	(-23) AFTER REFUELING THE AIRCRAFT, THE PILOT ATTEMPTED A DOWNWIND TAKE-OFF. THE PILOT LOST DIRECTIONAL CONTROL AND GROUND LOOPED THE AIRCRAFT. THE AIRCRAFT WAS SUBSTANTIALLY DAMAGED, VISUAL METEOROLOGICAL CONDITIONS PREVAILED. THE PILOT AND 3 PASSENGERS DID NOT SUSTAIN ANY INJURIES.
20060628014829I	(-23) THE LANDING GEAR DID NOT EXTEND AND PILOT FAILED TO CONFIRM THAT THE LANDING GEAR WAS DOWN BEFORE LANDING. SEVERAL MITIGATING FACTORS WERE MENTIONED BY THE PILOT. THESE FACTORS INCLUDED LOOKING FOR OTHER LANDING TRAFFIC, EXTENDING DOWNWIND FOR STRAIGHT IN TRAFFIC, THE AIRCRAFT TO FOLLOW WAS SLOW LEAVING THE RUNWAY, A LOT OF TALKING ON THE TOWER FREQUENCY DURING LANDING, CHANGE OF LANDING CLEARANCE TO TOUCH AND GO OR MISSED BUT NOT A STOP AND GO, TWO AIRCRAFT ON FINAL TO FOLLOW THE INCIDENT AIRCRAFT, THE FUNCTION AND LOCATION OF THE LANDING GEAR LIGHTS, AND NOISE CANCELLING HEADSETS.
20060628015689I	(-23) CESSNA N910MT DEPARTED SBN FOR TEB RETURNED TO SBN DUE TO PRESSURIZATION PROBLEM. AIRCRAFT LANDED AT SBN AT 1122Z, 0622L WITHOUT INCIDENT. CONTACTED DOM REQUESTING A REPORT AND ATA CODES.
20060628018009I	(-23) ON JUNE 28, 2006, AT 1600 CENTRAL DAYLIGHT TIME, A MITSUBISHI MU23-35 AIRPLANE N118P, RECEIVED MINOR DAMAGE DURING AN EMERGENCY LANDING WHEN THE MAIN LANDING GEAR WOULD NOT EXTEND PRIOR TO LANDING AT NEWPORT ARKANSAS. THE AIRPLANE WAS REGISTERED TO AND OPERATED BY NEW AIR LLC, 3704 MEDALLION PL., NEWPORT ARKANSAS 72112. THE COMMERCIAL PILOT, SOLE OCCUPANT OF THE AIRPLANE, WAS NOT INJURED. VISUAL METEOROLOGICAL CONDITIONS PREVAILED, AND A FLIGHT PLAN WAS FILED FOR THE 14 CODE OF FEDERAL REGULATIONS PART 91 CORPORATE FLIGHT. THE LOCAL FLIGHT WAS TERMINATING AT THE TIME OF THE INCIDENT.
20060629012099A	(-23) ON JUNE 29, 2006, AT APPROXIMATELY 1154 CDT, N70746, A PIPER PA-32-300, DEPARTED FROM MIDLAND AIRPARK (MDD) IN MIDLAND, TEXAS, ENROUTE TO BAYTOWN, TEXAS, ON A VFR FLIGHT. APPROXIMATELY 14 MINUTES AFTER TAKE-OFF, THE PILOT REPORTED THE ENGINE BEGAN TO RUN ROUGH AND ELECTED TO RETURN TO MIDLAND. THE PILOT DECIDED TO LAND THE AIRCRAFT ON HIGHWAY 307 WEST, AKA CLOVERDALE ROAD, LOCATED SOUTHEAST OF DOWNTOWN MIDLAND. THE PILOT LANDED TOWARD THE WEST ON HIGHWAY 307, AND THE AIRCRAFT CLIPPED A POWERLINE WIRE WITH THE VERTICAL STABILIZER AND RUDDER, THEN HIT A MAILBOX WITH THE LEFT WINGTIP. THE RUDDER SUSTAINED SUBSTANTIAL DAMAGE. THE LEFT WINGTIP RUPTURED AFTER CONTACT WITH THE MAILBOX AND SPILLED FUEL. THE PILOT AND PASSENGER WERE NOT INJURED AND THERE WERE NO INJURIES TO PERSONS ON THE GROUND.
20060629012409I	(-23) AIRCRAFT EXPERIENCED ENGINE FAILURE DUE TO THE NUMBER FOUR PITON ROD EXITING THE ENGINE CASE. THE AIRCRAFT LANDED ONE MILE WEST OF THE SOUTHEAST TEXAS REGIONAL AIRPORT (KBPT) IN A GRASS FIELD WHERE THE AIRCRAFT ON ROLLOUT STRUCK SEVERAL FENCE POSTS DAMAGING THE LEADING EDGE OF BOTH THE LEFT AND RIGHT WING.
20060629012679A	(-23) PILOT STATED THAT THE AIRCRAFT STRUCK A ROCK DURING A NORMAL LANDING AT SEARCHLIGHT, NEVADA AIRPORT (IL3) CAUSING THE LEFT MAIN LANDING GEAR TO COLLAPSE. THE PILOT LOST DIRECTIONAL CONTROL OF THE AIRCRAFT.
20060629013719I	(-23) ON JUNE 30, 2006 AT APPROXIMATELY 2105Z, N3770Q A BE-35 LANDED ON RUNWAY 17L AT THE WILEY POST AIRPORT IN BETHANY, OK. THE TOWER REPORTED THAT THE NOSE GEAR COLLAPSED SHORTLY AFTER LANDING. THE PILOT AND SOLE OCCUPANT WAS NOT INJURED. IN A WRITTEN STATEMENT FURNISHED BY THE PILOT, HE STATES THAT THE NOSE GEAR COLLAPSED AFTER TAPPING THE LEFT BRAKE IN AN EFFORT TO STEER LEFT TO EXIT THE RUNWAY. AN A&P FROM ASSOCIATED AERO A REPAIR STATION ON THE FIELD ASSISTED IN THE RECOVERY. HE STATED THAT HE LIFTED THE LEFT WING WITH A FORK LIFT AND THE RIGHT WITH MANPOWER WHILE THE OWNER CRANKED THE MAIN GEAR DOWN. HE FURTHER STATES THAT THE NOSE GEAR WAS "BROKE." THEY "STIFF LEGGED" NOSE GEAR AND TOWED IT BACK TO THE REPAIR FACILITY.
20060629013989A	(-23) LOSS OF CONTROL ON LANDING RESULTED IN AIRCRAFT GOING OVER ON ITS BACK. ^PRIVACY DATA OMITTED^
20060629022759I	(-23) PILOT STATED THAT IT WAS VERY WINDY WHEN HE LANDED. THE PILOT'S DESCRIPTION OF BOUNCING THE AIRCRAFT MORE CLOSELY RESEMBLES PORPOISING. ON THE THIRD 'BOUNCE' THE NOSE GEAR COLLAPSED AND THE AIRCRAFT SLID OFF THE RIGHT SIDE OF THE RUNWAY AND CAME TO REST AT A POINT BEYOND THE RUNWAY THRESHOLD, BUT SHORT OF THE FIRST TAXIWAY.
20060629023049A	(-23) UPON INSPECTION OF THE AIRCRAFT AT THE ACCIDENT SCENE THE CONDITION OF THE PROPELLER INDICATES THE ENGINE WAS NOT PRODUCING POWER AT THE TIME WHEN THE AIRCRAFT IMPACTED TREES AFTER HAVING BOUNCED FROM THE ADJACENT FIELD. ON SCENE EXAMINATION OF THE FIREWALL MOUNTED FUEL BOWL REVEALED THAT IT CONTAINED SOME FUEL BUT IT WAS NOT FULL. THIS FUEL BOWL WAS FOUND TO BE FREE OF WATER. THE FUEL TANKS WERE EXAMINED ON SCENE AND ALTHOUGH DAMAGED THEY WERE NOT PUNCTURED. THE LH FUEL TANK WAS DRAINED AND FOUND TO CONTAIN TWO QUARTS + OR - A PINT OF AVIATION FUEL. THE RH TANK WAS DRAINED AND FOUND TO CONTAIN ONE GALLON OF AVIATION FUEL.
20060630012469A	(-23) APPROXIMATELY TWO MINUTES AFTER A NORMAL TAKE OFF AND CLIMB FROM RUNWAY 23 THE PILOT REPORTS HEARING A LOUD BANG OR POP FOLLOWED BY A LOSS OF ENGINE POWER. AN EMERGENCY LANDING WAS MADE IN A GRASS FIELD IN WHICH THE AIRCRAFT ROLLED ON ITS LANDING GEAR WHEELS FOR ABOUT 500 FEET, STRUCK A FENCE AND CAME TO A STOP IN A DRAINAGE DITCH.
20060630013369A	(-23) ON A TELECONFERENCE CALL WITH ^PRIVACY DATA OMITTED^ AND THE PILOT ^PRIVACY DAT^ (PIC), THE PILOT ^PRIVACY D^ STATED THE SURFACE WINDS REPORTED FROM ASHVILLE APPROACH WERE 340 DEGREES AT 6 KNOTS. THE PILOT ^PRIVACY D^ MADE A LOW PASS TO INSPECT THE RUNWAY, THEN MADE RIGHT TRAFFIC FOR RUNWAY 32 AT 2NC0 FOLLOWING A BEECH BONANZA TO LAND. THE PILOT ^PRIVACY D^ STATED HE TOUCHED DOWN ON THE FIRST ONE-THIRD OF A TWENTY-FIVE HUNDRED (2500') FEET LONG RUNWAY SEEMED TO FLOAT A LITTLE, TOUCHED DOWN, BOUNCED A FEW TIMES LOCKED UP THE BRAKES THREE (3) DIFFERENT TIMES AND SKIDDED OFF THE END OF THE RUNWAY. THE PILOT ^PRIVACY D^ ALSO STATED HE MAY HAVE HAD A SLIGHT TAILWIND.
20060630013469A	(-23) WHILE ENGAGED IN AERIAL FILMING AT APPROXIMATELY 200 FEET AGL THE PILOT HEARD A LOUD BANG FOLLOWED BY WHAT HE PERCEIVED AS LOSS OF POSITIVE COLLECTIVE CONTROL. HE ENTERED A POWER ON AUTOROTATION TO THE GROUND. THE AIRCRAFT LANDED HARD ON UNEVEN TERRAIN. THE HARD LANDING RESULTED IN THE MAIN ROTORS CHOPPING OFF THE END OF THE TAIL BOOM. THE COLLECTIVE STICK BUNGEE SUPPORT BRACKET HAD FAILED RESULTING IN THE LOSS OF TENSION TO THE COLLECTIVE CONTROL STICK.
20060630013759I	(-23) THE PILOT REPORTED THAT WHILE ENROUTE FROM SCOTTSDALE, AZ, TO BEND, OR, HE PLANNED A STOP AT THE MINDEN TAHOE AIRPORT FOR FUEL. WHEN APPROACHING TO MEV ON A STRAIGHT IN APPROACH, HE LOWERED THE FLAPS AND DOES NOT RECALL LOWERING THE LANDING GEAR. THE AIRCRAFT TOUCHED DOWN ON RUNWAY 34, GEAR UP, SLIDING ABOUT 1000 FEET, BENDING THE PROPELLERS AND DAMAGING THE WING FLAPS. NO FIRE ENSUED; NO INJURIES TO THE THREE OCCUPANTS.
20060630013769I	(-23) EXCERPTS FROM THE PILOT INTERVIEW: THE PILOT STATED THAT HE DEPARTED CHINO, CA ENROUTE TO DESTINATION, LONG BEACH, CA. WHEN HE WAS HANDED OFF FROM SO CAL APPROACH TO LGB TOWER, HIS ALTITUDE WAS HIGH SO HE MAINTAINED POWER AND LOWERED THE NOSE FOR A RAPID DESCENT, WENT THROUGH THE STANDARD GUMPS (GAS, UNDERCARRIAGE, MIXTURE, PROPS, SAFETY) CHECK, HOWEVER HE WAS TOO FAST IN AIRSPEED TO LOWER THE GEAR SO HE OMITTED THE "U" UNTIL HE LOST MORE AIRSPEED. LGB ASKED HIM TO SLOW DOWN MORE AND THAT HE WAS NUMBER 2 FOR LANDING, HE STARTED DOING "S" TURNS FOR SPACING AND WHEN IT WAS HIS TURN TO LAND, HE NEVER RETURNED TO THE GUMPS CHECK AND FORGOT TO PUT THE LANDING GEAR DOWN. THE LANDING GEAR WAS UP AND LOCKED AT THE TIME OF LANDING. WHEN THE AIRCRAFT WAS RAISED OFF OF THE SURFACE DURING THE RECOVERY OF THE AIRCRAFT, THE LANDING GEAR LOWERED NORMALLY AND THE AIRCRAFT WAS LOWERED ONTO THE GROUND WITH THE LANDING GEAR EXTENDED.
20060630013879A	(-23) AIRCRAFT DEPARTED A PARKING AREA IN WALFORD, IOWA FOR THE PURPOSE OF FILMING A PROCESSION OF AUTOMOBILES ON A STATE HIGHWAY. WITNESSES STATED THAT THE HELICOPTER MADE SEVERAL LOW PASSES TO THE EAST AND TO THE WEST AT A FLIGHT PATH PARALLEL TO THE HIGHWAY. ON THE FINAL PASS TO THE WEST, THE AIRCRAFT STRUCK TWO NORTH-SOUTH POWER WIRES AND CRASHED IN A CORN FIELD APPROXIMATELY 120 FEET FROM THE POINT OF THE WIRE STRIKE. THE AIRCRAFT WAS DESTROYED. A CAMERA OPERATOR SEATED IN THE REAR OF THE HELICOPTER WAS FATALLY INJURED. THE PILOT AND FRONT SEAT PASSENGER RECEIVED SERIOUS INJURIES. ^PRIVACY DATA OMIT^
20060630015339I	(-23) UPON LANDING AT WHITESIDE COUNTY AIRPORT, IL (KSQI) PILOT LOWERED THE NOSE AND THE NOSE LANDING GEAR (NLG) COLLAPSED. THE PILOT STATED GEAR SEEMED TO BE DOWN AND LIGHTS WERE GREEN. INVESTIGATION REVEALED CORROSION INSIDE THE NLG LINK ROD (PART NUMBER 35-825096-4) WHICH CAUSED THE ROD TO BREAK. THE LINK ROD MAINTAINS THE NLG IN THE LOCKED POSITION.
20060630015519I	(-23) PILOT WAS ENROUTE FROM CARBONDALE, IL (MDH) TO ROCKFORD, IL (RFD) AND WAS 10 MILES NORTH OF BLOOMINGTON, IL (BMI) ON AN IFR FLIGHT PLAN, WHEN HE NOTICED THAT HE DID NOT HAVE ENOUGH FUEL TO MAKE ROCKFORD. HE WAS CLEARED TO LAND RUNWAY 29 AT BMI AND SHORTLY THEREAFTER TOLD THE CONTROLLER THAT HE WAS NOT GOING TO MAKE THE RUNWAY. THE AIRCRAFT LANDED IN A BEAN FIELD APPROXIMATELY 300 YARDS EAST OF THE RUNWAY AND CONTINUED INTO THE SHORT GRASS ON THE AIRPORT PROPERTY. AN AIRCRAFT TUG WAS DISPATCHED TO THE SCENE WHERE THE AIRCRAFT WAS TOWED BACK TO IMAGE AIR, A FBO ON THE FIELD. THIS INCIDENT IS CLOSED WITH THIS REPORT.
