ev_id,severity_class,invest_type_binary,visual_condition,light_conditions,sky_conditions,person_involved,pilot_hours_bracket,year,month,combined_text,acft_make,acft_model,crew_age_mean,finding_description_agg,occurrence_description_agg,employment_qoq_pct,fuel_cost_qoq_pct,operating_revenue_qoq_pct,load_factor_qoq_pct,employment_bracket,fuel_bracket,revenue_bracket,loadfactor_bracket,_source
20010917024429I,2.0,,Unknown,Daylight,UNK,PIC,Unknown,2001,9,"(-23) FIRST OFFICER HEBB WAS MEDICALLY CLEARED TO FLY BY AMR MEDICAL ABOUT TWO WEEKS PREVIOUSLY FROM BEING ON MEDIC

(-23) FIRST OFFICER HEBB WAS MEDICALLY CLEARED TO FLY BY AMR MEDICAL ABOUT TWO WEEKS PREVIOUSLY FROM BEING ON MEDICAL LEAVE. FIRST OFFICER HEBB FELT CHEST PAINS DURING FLIGHT FROM DFW TO GSP. FLIGHT RETURNED TO DFW. FIRST OFFICER WAS ABLE TO COMPLETE HIS DUTIES AND WALK TO AMBULANCE. FLIGHT CONTINUED WITH A NEW FIRST OFFICER.",EMB,EMB145LR,,"Miscellaneous, Other;Pilot Incap Excludes",,-4.065560573621918,-2.4691358024691357,-10.617044927479268,0.0,mild_decline,mild_decline,strong_decline,unknown,ASIAS
20010928028069I,2.0,,Unknown,Daylight,UNK,PIC,Unknown,2001,9,"(-23) ON SEPTEMBER 28, 2001, ABOUT 1030 EST, A DOUGLAS DC-9-82, N448AA, FLIGHT 1271, OPERATED BY AMERICAN AIRLINES

(-23) ON SEPTEMBER 28, 2001, ABOUT 1030 EST, A DOUGLAS DC-9-82, N448AA, FLIGHT 1271, OPERATED BY AMERICAN AIRLINES INC, DURING POWERBACK ON THE RAMP, RAN THE RIGHT MAIN WHEELS OFF THE RAMP AND INTO THE MUD BECAUSE THE CAPTAIN DID NOT KEEP THE GROUND GUIDE IN SIGHT. THE FLIGHT CREW ADDED FORWARD THRUST AND THE AIRCRAFT CAME OUT OF THE MUD. THE AIRCRAFT TAXIED TO THE GATE WITHOUT FURTHER INCIDENT. THERE WERE NO INJURIES. THE COMPANY SENT MECHANICS FROM LAGUARDIA AIRPORT TO CHANGE THE BRAKE ASSEMBLIES AND WHEELS AS A PRECAUTIONARY MEASURE. AN OPERATIONAL CHECK WAS SATISFACTORY AND THE AIRCRAFT RETURNED TO SERVICE. THIS INCIDENT IS CONSIDERED CLOSED.",DOUG,DC982,,Pilot Induced;Fail Follow Approved,,-4.065560573621918,-2.4691358024691357,-10.617044927479268,0.0,mild_decline,mild_decline,strong_decline,unknown,ASIAS
20010906028239I,2.0,,Unknown,Daylight,UNK,Unknown,Unknown,2001,9,"(-23) ALLEGHENY ASST CHIEF PILOT STATES: THE FLIGHT CREW WAS BEING PUSHED BACK FROM ""F"" TERMINAL GATE. THE #2 ENGIN

(-23) ALLEGHENY ASST CHIEF PILOT STATES: THE FLIGHT CREW WAS BEING PUSHED BACK FROM ""F"" TERMINAL GATE. THE #2 ENGINE WAS STARTED AT THE GATE AND THE PUSHBACK COMMENCED THE FIRST OFFICER TURNED ON THE #2 BLEED TO KEEP THE AIRCRFT COOL DURING THE PUSHBACK. THE #2 BLEED AIR CONTROL CIRCUIT BREAKER POPPED. THE CREW RESET CIRCUIT BREAKER AND IT POPPED AGAIN. THE CREW THEN RETURNED TO THE GATE TO WRITE UP THE MAINTENANCE DISCREPANCY. UPON SINGLE ENGINE TAXIING BACK INTO THE GATE WITH THE #2 ENG RUNNING THE #1 STANDBY HYDRAULIC PUMP CIRCUIT BREAKER POPPED LEAVING THE #1 HYDRAULIC SYSTEM UNPRESSURIZED. THE EMERGENCY BRAKE HAD BE USED TO BRING THE AIRCRAFT TO A STOP. THE CAPTAIN DID NOT HAVE MUCH DISTANCE TO DEAL WITH, WHICH REQUIRED HIM TO BRING THE AIRCRAFT TO A RATHER ABRUPT STOP TO AVOID HITTING THE TERMINAL. THE FLIGHT ATTENDANT WAS UP PERFORMING HER DUTIES AND RECEIVED A MINOR INJURY WHEN SHE FELL. A PASSENGER SEATED WITH HIS SEATBELT FASTENED CLAIMED TO HAVE INJURED HIS NECK.",DHAV,DHC8102,,"OPDEF, Other Than Pi;2923",,-4.065560573621918,-2.4691358024691357,-10.617044927479268,0.0,mild_decline,mild_decline,strong_decline,unknown,ASIAS
20010917032549I,2.0,,VMC,Daylight,UNK,Unknown,Unknown,2001,9,"(-23) AIR MIDWEST AIRLINES FLIGHT 5665 DEPARTED OMAHA, NE, ENROUTE TO KANSAS CITY INTERNATIONAL AIRPORT. ON TAKEOFF

(-23) AIR MIDWEST AIRLINES FLIGHT 5665 DEPARTED OMAHA, NE, ENROUTE TO KANSAS CITY INTERNATIONAL AIRPORT. ON TAKEOFF THE LEFT FIRE T HANDLE ILLUMINATED. THE AIRCRAFT RETURNED TO OMAHA AND LANDED WITHOUT INCIDENT. THE AIRCRAFT WAS FERRIED TO KANSAS CITY. COMPANY MAINTENANCE FOUND A SHORT IN THE AFT (LEFT) FIRE LOOP WARNING SYSTEM, AND REPLACED IT.",BEECH,1900D,,"OPDEF, Other Than Pi;2612",,-4.065560573621918,-2.4691358024691357,-10.617044927479268,0.0,mild_decline,mild_decline,strong_decline,unknown,ASIAS
20010908025559I,2.0,,Unknown,Daylight,UNK,Unknown,Unknown,2001,9,"(-23) ON SEPTEMBER 8, 2001, AT APPROXIMATELY 1857 CDT, US AIR FLIGHT USA93, AIRBUS A321-211, N167US, LANDED AT KANS

(-23) ON SEPTEMBER 8, 2001, AT APPROXIMATELY 1857 CDT, US AIR FLIGHT USA93, AIRBUS A321-211, N167US, LANDED AT KANSAS CITY INTERNATIONAL AIRPORT, KANSAS CITY, MISSOURI, (MCI). THE FLIGHT WAS ENROUTE FROM PIT TO SAN AND DIVERTED TO MCI DUE TO NUMBER 2 ENGINE PROBLEM. AIRCRAFT LANDED WITHOUT ANY PROBLEMS AND TAXIED TO GATE. ENGINE WAS CHANGED AND AIRCRAFT RETURNED TO SERVICE. WITH THIS REPORT, INCIDENT #CE2001IAC0064 IS CONSIDERED CLOSED.",AIRBUS,A321211,,"OPDEF, Other Than Pi;7200",,-4.065560573621918,-2.4691358024691357,-10.617044927479268,0.0,mild_decline,mild_decline,strong_decline,unknown,ASIAS
20010902024999I,2.0,,IMC,Unknown,UNK,Unknown,Unknown,2001,9,"(-23) PILOT MADE AN EMERGENCY LANDING DUE TO A FUEL LEAK ON #1 ENGINE. THE PILOT NARRATIVE IN THE AIRCRAFT DISCREPA

(-23) PILOT MADE AN EMERGENCY LANDING DUE TO A FUEL LEAK ON #1 ENGINE. THE PILOT NARRATIVE IN THE AIRCRAFT DISCREPANCY LOG REPORTED A RAPIDLY DEVELOPING FUEL IMBALANCE OF 3000 LBS AT CRUISE ALTITUDE IN THE LEFT WING FUEL TANK. ENGINE FUEL CONSUMPTION WAS APPROXIMATELY EQUAL FOR BOTH ENGINES. THE CREW SUSPECTED A FUEL LEAK AT THE ENGINE AND ACTIVATED THE FIRE SWITCH TO CONTROL THE FUEL LOSS FROM THE TANK. FUEL STOPPED LEAKING SHORTLY AFTER SHUTDOWN. MAINTENANCE REMOVED AND REPLACED THE FUEL TUBE (HARD LINE) FROM THE FUEL HEATER TO THE ENGINE DRIVEN FUEL PUMP. THIS LINE WAS SPIRAL CRACKED 360 DEGREES IN THE TUBE WALL STARTING IN A WELDED AREA IN THE THICKER COLLAR AREA APPROXIMATELY 2 INCHES ABOVE THE ENGINE FUEL PUMP CONNECTION POINT.",AIRBUS,A319131,,"OPDEF, Other Than Pi;7310",,-4.065560573621918,-2.4691358024691357,-10.617044927479268,0.0,mild_decline,mild_decline,strong_decline,unknown,ASIAS
20010824030159I,2.0,,Unknown,Daylight,UNK,Other,Unknown,2001,8,"(-23) ^PRIVACY DATA OMITTED^

(-23) ^PRIVACY DATA OMITTED^",BOEING,737,,"Miscellaneous, Other;Cntl Intfr By Passen",,-2.021059715637319,-4.938271604938271,-10.617044927479268,0.0,mild_decline,mild_decline,strong_decline,unknown,ASIAS
20010828027239I,2.0,,VMC,Daylight,UNK,Unknown,Unknown,2001,8,"(-23) ON AUGUST 28, 2001, AT 1515 PDT, A HORIZON AIR FLIGHT 2185 EXPERIENCED A ""STIFFNESS"" IN THE ROLL CONTROL OF T

(-23) ON AUGUST 28, 2001, AT 1515 PDT, A HORIZON AIR FLIGHT 2185 EXPERIENCED A ""STIFFNESS"" IN THE ROLL CONTROL OF THE AIRCRAFT SHORTLY AFTER DEPARTING KLAMATH FALLS, OREGON AND CONTINUED TO THEIR PLANNED DESTINATION OF PORTLAND, OREGON. ENROUTE TO PORTLAND THE CREW REVIEWED THE ROLL CONTROL JAM CHECKLIST IN CASE THE CONTROLS DID JAM. THE CREW THEN DECIDED TO PULL THE ROLL DISCONNECT HANDLE AND DETERMINED THAT THE RIGHT CONTROL WHEEL WAS THE STIFF CONTROL. THEY THEN RE-ENGAGED THE ROLL CONTROL DISCONNECT HANDLE. THE FLIGHT LANDED WITHOUT FURTHER INCIDENT AT PORTLAND AT 1615 PDT. THERE WERE NO INJURIES TO THE CREW OR PASSENGERS. OTHER: A LETTER IS BEING PREPARED TO SEND TO HORIZON ASKING THEM TO RE-EVALUATE THE ADEQUACY OF THEIR MANUAL PROCEDURES AS RELATES TO THE FOLLOWING: ENROUTE EMERGENCY NOTIFICATION (FLIGHT CREW TO COMPANY), AND INTERNAL COMPANY EMERGENCY NOTIFICATION (DEPARTMENT TO DEPARTMENT).",DHAV,DHC8102,,"OPDEF, Other Than Pi;2710",,-2.021059715637319,-4.938271604938271,-10.617044927479268,0.0,mild_decline,mild_decline,strong_decline,unknown,ASIAS
20010924025609I,2.0,,VMC,Daylight,UNK,Unknown,Unknown,2001,9,"(-23) ON SEPTEMBER 24, 2001 AT APPROX. 1557 CDT AN AMERICAN AIRLINES DC9-82 REPORTED TO A.T.C. THAT IT HAD A PROBLE

(-23) ON SEPTEMBER 24, 2001 AT APPROX. 1557 CDT AN AMERICAN AIRLINES DC9-82 REPORTED TO A.T.C. THAT IT HAD A PROBLEM WITH INTERMITTENT HYDRAULICS. AIRCRAFT LANDED W/0 INCIDENT WITH EMERGENCY EQUIPMENT STANDING BY. MAINTENANCE CONCLUDED THAT A ""B"" NUT WAS LEAKING AT THE LEFT HAND THRUST REVERSER CONTROL VALVE. THE ""B"" NUT WAS RETORQUED, THE HYDRAULIC SYSTEM SERVICED AND THE AFFECTED SYSTEM WAS OPERATED AND FOUND OK. ENTRIES IN THE LOG BOOK INDICATED THE MALFUNCTION AND CORRECTIVE ACTIONS. AIRCRAFT RETURNED TO SERVICE. INCIDENT #CE2001IAC0068 IS CONSIDERED CLOSED.",DOUG,DC982,,"OPDEF, Other Than Pi;2910",,-4.065560573621918,-2.4691358024691357,-10.617044927479268,0.0,mild_decline,mild_decline,strong_decline,unknown,ASIAS
20011120032909I,2.0,,Unknown,Daylight,UNK,PIC,Unknown,2001,11,"(-23) ON 11/20/01, USAIR, FLIGHT 2415 AN AIRBUSE A-319, EXPERIENCED A BIRDSTRIKE ON ROTATION (LARGE HAWK). SUBSEQUE

(-23) ON 11/20/01, USAIR, FLIGHT 2415 AN AIRBUSE A-319, EXPERIENCED A BIRDSTRIKE ON ROTATION (LARGE HAWK). SUBSEQUENT NUMBER 2 ENGINE VIBRATION WAS REPORTED. RETURNED TO FIELD. DID NOT SHUT DOWN ENGINE AS IT CONTINUED TO PRODUCE POWER. TOTAL AIR TIME ABOUT 10 MINUTES. USAIR DISPATCHED MAINTENANCE PERSONNEL TO KANSAS CITY. MAINTENANCE PERFORMED A BIRDSTRIKE INSPECTION PER 72-00-00-200-006. FOUND EXCESSIVE DAMAGE TO BLADES AT POSITIONS 11,12,13. REMOVED AND REPLACED FAN BLADES PER 72-21-00-300-028. INCIDENT CE2001IAC0073 CONSIDERED CLOSED WITH THE FILING OF THIS REPORT.",AIRBUS,A319112,,"Miscellaneous, Other;Struck Birds In Flig",,-9.680405359176724,-11.688311688311682,-15.95682123316049,0.0,strong_decline,strong_decline,strong_decline,unknown,ASIAS
20011126032799I,2.0,,Unknown,Unknown,UNK,Unknown,Unknown,2001,11,"(-23) AT FLIGHT LEVEL 310, ENROUTE FROM HOUSTON (IAH) TO ELKO (EKO), THE HYDRAULIC QUANTITY GAGE DROPPED FROM 2 GAL

(-23) AT FLIGHT LEVEL 310, ENROUTE FROM HOUSTON (IAH) TO ELKO (EKO), THE HYDRAULIC QUANTITY GAGE DROPPED FROM 2 GALLONS TO 1 GALLON INDICATED. THE HYDRAULIC ""A"" SYSTEM PUMPS WERE TURNED OFF. QUANTITY CONTINUED TO DROP TO ZERO AND WITHIN 5 MINUTES THE ""B"" SYSTEM FAILED. BOTH ""A"" AND ""B"" SYSTEM PRESSURE GAGES WERE OBSERVED DROPPING TO ZERO SIMULTANEOUSLY. AN EMERGENCY WAS DECLARED AND THE AIRCRAFT DIVERTED INTO SALT LAKE CITY (SLC). MAINTENANCE FOUND A HOLE CHAFFED THROUGH A HYDRAULIC HARD LINE NEAR THE #1 ENGINE. BOTH HYDAULIC PUMPS WERE CHANGED DUE TO AN OPEN CIRCUIT ON THE #1 PUMP SOLENOID WHICH ALLOWED THE PUMPS TO RUN DRY. ALSO, THE PRESSURE REGULATOR IN THE HYDRAULIC RESERVOIR WAS REPLACED WHICH ALLOWED THE ""B"" SYSTEM TO DEPLETE.",BOEING,737214,,"OPDEF, Other Than Pi;2910",,-9.680405359176724,-11.688311688311682,-15.95682123316049,0.0,strong_decline,strong_decline,strong_decline,unknown,ASIAS
20011107031709I,2.0,,VMC,Daylight,UNK,PIC,Unknown,2001,11,"(-23) AIRCRAFT HIT POCKET OF TURB, PX WITHOUT SEAT BELT HIT HEAD ON OERHEAD COMPARTMENT, NO INJURY. FLIGHT ATTENDAN

(-23) AIRCRAFT HIT POCKET OF TURB, PX WITHOUT SEAT BELT HIT HEAD ON OERHEAD COMPARTMENT, NO INJURY. FLIGHT ATTENDANT ROBERT SCHEGBER WHILE ASKING PAX TO PUT SEAT BELT ON HIT HIS HEAD AND FELL TO FLOOR. AIRCRAFT LANDED WITHOUT INCIDENT. FLIGHT ATTENDANT TAKEN TO HOSPITAL AND RELEASED. NO INJURY.",DHAV,DHC8102,,"Miscellaneous, Other;Windshear",,-9.680405359176724,-11.688311688311682,-15.95682123316049,0.0,strong_decline,strong_decline,strong_decline,unknown,ASIAS
20011124031229I,2.0,,Unknown,Unknown,UNK,Unknown,Unknown,2001,11,"(-23) AT 2040E ON 11/24/01, A DO328, FLIGHT 4071, UPON LANDING ROLLOUT STRUCK A TAXI LIGHT AT APPROXIMATELY 5 KNOTS

(-23) AT 2040E ON 11/24/01, A DO328, FLIGHT 4071, UPON LANDING ROLLOUT STRUCK A TAXI LIGHT AT APPROXIMATELY 5 KNOTS. AIRCRAFT SUSTAINED NO DAMAGE. A/C WOULD NOT TURN LEFT. DISCREPANCY WRITTEN UP. SUBMISSION OF THIS REPORT CLOSES THE INCIDENT.",DORNER,DO328100,,"OPDEF, Other Than Pi;3250",,-9.680405359176724,-11.688311688311682,-15.95682123316049,0.0,strong_decline,strong_decline,strong_decline,unknown,ASIAS
20011019037219I,2.0,,Unknown,Night,UNK,PIC,Unknown,2001,10,"(-23) NO NARRATIVE.

(-23) NO NARRATIVE.",AIRBUS,A300B4605R,,"Miscellaneous, Other;Pilot Incap Excludes",,-6.737781618945493,-7.692307692307699,-15.95682123316049,0.0,strong_decline,strong_decline,strong_decline,unknown,ASIAS
20011008028439I,2.0,,Unknown,Daylight,UNK,Unknown,Unknown,2001,10,"(-23) ON MONDAY, OCTOBER 8, 2001, N354US, A B-737-301 OPERATED BY USAIRWAYS, INC., AFTER TAKEOFF AND DURING FLAP RE

(-23) ON MONDAY, OCTOBER 8, 2001, N354US, A B-737-301 OPERATED BY USAIRWAYS, INC., AFTER TAKEOFF AND DURING FLAP RETRACTION, THE FLAPS SPLIT AND AN ASSEMETRY TRIP RESULTED. THE AIRCRAFT RETURNED TO BUFFALO NIAGARA INTERNATIONAL AIRPORT AND LANDED UNEVENTFULLY. MAINTENANCE CHANGED A FLAP POSITION INDICATOR AND CLEANED THE CANNON PLUG. THE GROUND CHECK WAS OKAY AND THE AIRCRAFT WAS RETURNED TO SERVICE. THIS INCIDENT IS CONSIDERED CLOSED.",BOEING,737301,,"OPDEF, Other Than Pi;2751",,-6.737781618945493,-7.692307692307699,-15.95682123316049,0.0,strong_decline,strong_decline,strong_decline,unknown,ASIAS
20011026029069I,2.0,,Unknown,Daylight,UNK,Unknown,Unknown,2001,10,"(-23) ON 26 OCT 01, AIRCRAFT N426JS ABORTED TAKEOFF FROM RUNWAY 28R AT PIT. WHILE EXECUTING TAKE OFF ROLL, THE CREW

(-23) ON 26 OCT 01, AIRCRAFT N426JS ABORTED TAKEOFF FROM RUNWAY 28R AT PIT. WHILE EXECUTING TAKE OFF ROLL, THE CREW OF FLIGHT 4052 RECEIVED LEFT HAND SHAKER, PUSHER AND AOA CAS MESSAGES. THE CREW ABORTED TAKE OFF, PULLED ONTO THE TAXIWAY AND RADIOED MAINTENANCE CONTROL. BECAUSE THE MESSAGES HAD CLEARED, MAINTENANCE RECOMMENDED A SECOND ATTEMPT. SUBSEQUENT TAKE OFF PROVED SATISFACTORY.",DORNER,DO328100,,"OPDEF, Other Than Pi;3418",,-6.737781618945493,-7.692307692307699,-15.95682123316049,0.0,strong_decline,strong_decline,strong_decline,unknown,ASIAS
20011024028779I,2.0,,VMC,Daylight,UNK,Unknown,Unknown,2001,10,"(-23) FLIGHT 780 DEPARTED FAIRBANKS BOUND FOR BARTER ISLAND. THE CREW REPORTS THAT JUST AS THEY WERE LEVELING OFF A

(-23) FLIGHT 780 DEPARTED FAIRBANKS BOUND FOR BARTER ISLAND. THE CREW REPORTS THAT JUST AS THEY WERE LEVELING OFF AT FLIGHT LEVEL 250 THERE WAS A LOUD CRACK AND THE WINDSHIELD ON THE PILOTS SIDE CRACKED. THEY INITIATED AN EMERGENCY DESCENT PROCEDURE. THEY FOLLOWED THE APPROPRIATE CHECKLISTS AND PROCEDURES AND RETURNED TO FAIRBANKS WITHOUT FURTHER INCIDENT.",BEECH,1900C,,"OPDEF, Other Than Pi;5610",,-6.737781618945493,-7.692307692307699,-15.95682123316049,0.0,strong_decline,strong_decline,strong_decline,unknown,ASIAS
20011106031219I,2.0,,Unknown,Unknown,UNK,PIC,5000+,2001,11,"(-23) ON TAKEOFF THE AIRCRAFT STRUCK A DEER.

(-23) ON TAKEOFF THE AIRCRAFT STRUCK A DEER.",DHAV,DHC8202,,"Miscellaneous, Other;Struck Animal",,-9.680405359176724,-11.688311688311682,-15.95682123316049,0.0,strong_decline,strong_decline,strong_decline,unknown,ASIAS
20011108033369I,2.0,,Unknown,Daylight,UNK,Unknown,Unknown,2001,11,"(-23) SHUTDOWN OF #2 ENGINE IN FLIGHT. AIRCRAFT ENROUTE SFO TO ORD IN CRUISE AT FLIGHT LEVEL 370 WHEN CREW HEARD TH

(-23) SHUTDOWN OF #2 ENGINE IN FLIGHT. AIRCRAFT ENROUTE SFO TO ORD IN CRUISE AT FLIGHT LEVEL 370 WHEN CREW HEARD THREE LOUD BANGS. AFTER THIRD BANG POWER WAS REDUCED TO IDLE BUT EXHAUST GAS TEMPERATURE CLIMBED TO FIVE HUNDRED AND SEVENTY DEGREES. THE ENGINE WAS SECURED AND THE AIRCRAFT DIVERTED TO SLC. MAINTENANCE REPLACED A DAMAGED DELTA P SWITCH AND FAULTY ENGINE FUEL PRESSURE STATOR VANE ACTUATOR (SVA). FOLLOWING COMPONENT REPLACEMENTS AND TESTS, THE AIRCRAFT WAS RETURNED TO SERVICE.",BOEING,777222,,"OPDEF, Other Than Pi;7520",,-9.680405359176724,-11.688311688311682,-15.95682123316049,0.0,strong_decline,strong_decline,strong_decline,unknown,ASIAS
20011018029479I,2.0,,VMC,Unknown,UNK,Other,Unknown,2001,10,"(-23) AMERICAN EAGLE FLIGHT 4726, SF-340-340B, WHILE PARKED AT GATE 24 BOSTON, AT TERMINAL B, AT 0653 EDT, ON 10/18

(-23) AMERICAN EAGLE FLIGHT 4726, SF-340-340B, WHILE PARKED AT GATE 24 BOSTON, AT TERMINAL B, AT 0653 EDT, ON 10/18/01, WAS HIT BY A SMALL AMERICAN EALGE PASSENGER BUS (METRO TRANS). THE BUSSES ARE OWNED BY AMERICAN EAGLE, BUT DRIVEN BY ARGENBRIGHT SECURITY COMPANY BUS DRIVERS. THE LEFT NAVIGATION CLEAR LENS COVER ON THE LEFT WING TIP WAS SHATTERED. THE BUSSES RIGHT OUTSIDE REARVIEW MIRROR APPARENTLY HIT THE LEFT NAVIGATION CLEAR LENS COVER. THERE WAS MINIMAL DAMAGE TO THE ACTUAL WING TIP. FIFTEEN PASSENGERS WERE DEPLANED, NO INJURIES REPORTED. THE AIRCRAFT WAS SCHEDULED TO DEPART FOR WHITE PLAINS BY. AT 0700 EDT. BOSTON AMERICAN EAGLE MAINTENANCE REPLACED THE LEFT WING TIP AND LENS ASSEMBLY.",SAAB,340B,,"Miscellaneous, Other;Fail Avd Objs Or Obs",,-6.737781618945493,-7.692307692307699,-15.95682123316049,0.0,strong_decline,strong_decline,strong_decline,unknown,ASIAS
20011114030829I,2.0,,Unknown,Night,UNK,Unknown,Unknown,2001,11,"(-23) ON NOVEMBER 15, 2001, AFTER TAKE-OFF AIRCRAFT N805HK, TRANS-STATES AIRLINES FLIGHT #5268, GOT A #2 (RIGHT) EN

(-23) ON NOVEMBER 15, 2001, AFTER TAKE-OFF AIRCRAFT N805HK, TRANS-STATES AIRLINES FLIGHT #5268, GOT A #2 (RIGHT) ENGINE LOW OIL PRESSURE INDICATION. THE CAPTAIN ELECTED TO SHUT DOWN THE #2 ENGINE AND RETURN TO PIT. THE CREW DECLARED AN EMERGENCY AND LANDED ON RUNWAY 28R. ARFF RESPONDED AND THE AIRCRAFT TAXIED TO THE RAMP WITHOUT FURTHER INCIDENT.",EMB,EMB145,,"OPDEF, Other Than Pi;7923",,-9.680405359176724,-11.688311688311682,-15.95682123316049,0.0,strong_decline,strong_decline,strong_decline,unknown,ASIAS
20011124038419I,2.0,,VMC,Unknown,UNK,Unknown,Unknown,2001,11,"(-23) LINCOLN AIR TRAFFIC CONTROL TOWER REPORTED THAT AIR WISCONSIN AIRLINES FLIGHT 5746, DENVER, CO TO LINCOLN, NE

(-23) LINCOLN AIR TRAFFIC CONTROL TOWER REPORTED THAT AIR WISCONSIN AIRLINES FLIGHT 5746, DENVER, CO TO LINCOLN, NE, REPORTED A BAD GEAR INDICATOR LIGHT. THE TOWER GAVE VECTORS TO THE AIRCRAFT AND THE AIRCRAFT LANDED WITHOUT INCIDENT. NO INFORMATION COULD BE FOUND WITH THE AIRLINE NOR CONTRACT MAINTENANCE ABOUT THIS INCIDENT.",DORNER,DO328100,,Undetermined;3200,,-9.680405359176724,-11.688311688311682,-15.95682123316049,0.0,strong_decline,strong_decline,strong_decline,unknown,ASIAS
20011011027249I,2.0,,VMC,Daylight,UNK,Unknown,5000+,2001,10,"(-23) NO NARRATIVE.

(-23) NO NARRATIVE.",FOKKER,F28MK0100,,"OPDEF, Other Than Pi;2100",,-6.737781618945493,-7.692307692307699,-15.95682123316049,0.0,strong_decline,strong_decline,strong_decline,unknown,ASIAS
20011118035939I,2.0,,VMC,Daylight,UNK,Unknown,2000-5000,2001,11,"(-23) UAL FLIGHT 1671 ABORTED TAKE OFF 5 SECONDS FROM V1 DUE TO SMOKE FROM THE RIGHT ENGINE (SEEN BY ATC). THIS ACT

(-23) UAL FLIGHT 1671 ABORTED TAKE OFF 5 SECONDS FROM V1 DUE TO SMOKE FROM THE RIGHT ENGINE (SEEN BY ATC). THIS ACTION CAUSED 2 TIRES TO BLOW. THE PASSENGERS WERE DEPLANED OUT OF 1L VIA AIRSTAIRS ON TAXIWAY MIKE. NO INJURIES WERE REPORTED.",AIRBUS,A320232,,"OPDEF, Other Than Pi;7200",,-9.680405359176724,-11.688311688311682,-15.95682123316049,0.0,strong_decline,strong_decline,strong_decline,unknown,ASIAS
20011128032709I,2.0,,VMC,Daylight,UNK,Unknown,Unknown,2001,11,"(-23) ON NOVEMBER 28, 2001, MIDWEST EXPRESS AIRLINES, N216ME REPORTED TO ATC THAT IT HAD A GEAR PROBLEM ON TAKEOFF

(-23) ON NOVEMBER 28, 2001, MIDWEST EXPRESS AIRLINES, N216ME REPORTED TO ATC THAT IT HAD A GEAR PROBLEM ON TAKEOFF FROM MSY. THE AIRCRAFT LOG ENTRY INDICATED THAT AN AMBER GEAR DOOR OPEN LIGHT REMAINED ON AFTER THE GEAR WAS RETRACTED. THE UPLOCK WAS CHECKED AND FOUND TO BE OK AND THE A/C PROCEEDED TO MCI. THE FLIGHT CREW ACCOMPLISHED A ""GO AROUND"" AT MCI AND ACCOMPLISHED AN EMERGENCY GEAR EXTENSION PER THE QUICK REFERENCE HANDBOOK (QRH). THE A/C LANDED WITHOUT INCIDENT. THE LOG ENTRY INDICATES THE LANDING PROXIMITY BOX MALFUNCTIONED. IT WAS REPLACED PER MM 32-60=01, OPS CHECKED OKAY AND A/C WAS RETURNED TO SERVICE. INCIDENT NUMBER CE20021AAC0018 IS CONSIDERED CLOSED.",DOUG,DC932,,"OPDEF, Other Than Pi;3260",,-9.680405359176724,-11.688311688311682,-15.95682123316049,0.0,strong_decline,strong_decline,strong_decline,unknown,ASIAS
20020203000509I,2.0,,Unknown,Daylight,UNK,Unknown,Unknown,2002,2,"(-23) ON FEB 3, 2002, PSA AIRLINES FLIGHT #4194 RETURNED TO PIT WITH THE LEFT ENGINE SHUT DOWN. ARFF RESPONDED AND

(-23) ON FEB 3, 2002, PSA AIRLINES FLIGHT #4194 RETURNED TO PIT WITH THE LEFT ENGINE SHUT DOWN. ARFF RESPONDED AND THE AIRCRAFT LANDED ON RUNWAY 28R AND TAXIED TO THE RAMP WITHOUT FURTHER INCIDENT. THE LEFT ENGINE WAS SHUT DOWN DUE TO AN ENGINE SURGE THAT CAUSED THE AIRCRAFT TO YAW, THIS WAS IN CONJUNCTION WITH TORQUE FLUCTUATIONS OF 14-157% INDICATED. MAINTENANCE DETERMINED THAT THE ROOT CAUSE WAS A TORQUE SIGNAL CONDITIONER PUTTING OUT ERRONEOUS INDICATIONS. THE TORQUE SIGNAL CONDITIONER WAS REPLACED, POWER ASSURANCE RUNS WERE PERFORMED, AND THE AIRCRAFT REPOSITIONED TO ANOTHER MAINTENANCE BASE FOR A PROPELLER CHANGE. THIS INCIDENT WAS INVESTIGATED BY DESK AUDIT AND CLOSED.",DORNER,DO328100,,"OPDEF, Other Than Pi;7712",,-3.5631425880871093,-8.823529411764708,5.037890155073077,0.0,mild_decline,strong_decline,strong_growth,unknown,ASIAS
20011206032679I,2.0,,VMC,Daylight,UNK,Unknown,2000-5000,2001,12,"(-23) DURING CLIMB, PILOT REDUCED POWER FROM TAKE OFF SETTING TO NORMAL CLIMB SETTING. NUMBER TWO ENGINE TORQUE PRE

(-23) DURING CLIMB, PILOT REDUCED POWER FROM TAKE OFF SETTING TO NORMAL CLIMB SETTING. NUMBER TWO ENGINE TORQUE PRESSURE WOULD NOT REDUCE BELOW 36 PSI. PILOT SHUT DOWN NUMBER TWO ENGINE AND RETURNED TO BETHEL.",DHAV,DHC6300,,"OPDEF, Other Than Pi;7321",,-7.967263116490586,-25.316455696202546,-15.95682123316049,0.0,strong_decline,strong_decline,strong_decline,unknown,ASIAS
